Add|| Speed0.2421027; Full 0.06417094; smell18.13748
Add|| Speed0.1794526; Full 0.04582195; smell7.398672
Add|| Speed0.05396101; Full 0.1342926; smell6.921687
Add|| Speed0.577746; Full 1.432132; smell1.975752
Add|| Speed0.219799; Full 0.9391131; smell4.006659
Remove|| Speed0.104249; Full 0.04725453; smell14.44747
Remove|| Speed0.1036309; Full 0.04108051; smell14.99558
Remove|| Speed0.03427158; Full 0.0557861; smell19.94057
Remove|| Speed0.04193875; Full 0.03564579; smell13.50882
Add|| Speed0.2048346; Full 0.02990717; smell7.877831
Add|| Speed0.266502; Full 0.03327537; smell5.588388
Add|| Speed0.2933351; Full 0.04061142; smell6.68039
Remove|| Speed0.2475201; Full 0.6385819; smell6.054195
Remove|| Speed0.05498991; Full 0.5351093; smell3.293399
Remove|| Speed0.100705; Full 0.2247171; smell6.521678
Remove|| Speed0.08752628; Full 0.2127651; smell9.547388
Add|| Speed0.05049151; Full 0.530044; smell8.023779
Remove|| Speed0.1149431; Full 0.1344846; smell10.01933
Remove|| Speed0.05136282; Full 0.1358096; smell8.978159
Remove|| Speed0.03587158; Full 0.165778; smell5.892747
Remove|| Speed0.07814236; Full 0.1393103; smell14.57583
Remove|| Speed0.04284738; Full 0.1514765; smell8.337771
Remove|| Speed0.1405314; Full 0.14338; smell4.835208
Remove|| Speed0.06244319; Full 0.1384908; smell4.296816
Remove|| Speed0.04999696; Full 0.2269444; smell7.249982
Add|| Speed0.07879668; Full 0.9901783; smell4.753466
Add|| Speed0.1086578; Full 0.4335164; smell4.396755
Add|| Speed0.1131276; Full 0.5735731; smell7.848737
Add|| Speed0.3700988; Full 0.1507197; smell5.87719
Add|| Speed0.1625061; Full 0.07702037; smell13.52477
Add|| Speed0.02146028; Full 0.3585585; smell5.12637
Remove|| Speed0.1549317; Full 0.1745156; smell4.28361
Add|| Speed0.3385468; Full 0.1874025; smell4.810691
Remove|| Speed0.5127412; Full 0.3702928; smell5.862606
Add|| Speed0.201359; Full 0.050589; smell6.562125
Add|| Speed0.09946303; Full 0.4880208; smell5.848438
Add|| Speed0.2414053; Full 0.1192447; smell5.819812
Add|| Speed0.2933308; Full 0.07792784; smell8.876404
Add|| Speed0.1206524; Full 0.06988315; smell14.33116
Add|| Speed0.1952919; Full 0.1398303; smell5.673166
Add|| Speed0.1726469; Full 0.04468684; smell16.70611
Add|| Speed0.2915361; Full 0.1497483; smell6.252388
Add|| Speed0.1818866; Full 0.04039428; smell8.340357
Add|| Speed0.1388451; Full 0.1682626; smell8.205614
Add|| Speed0.2215519; Full 0.04101165; smell11.84924
Remove|| Speed0.04830182; Full 0.2852216; smell4.504515
Remove|| Speed0.3719533; Full 0.3047824; smell1.241656
Remove|| Speed0.324314; Full 0.3077181; smell1.681724
Remove|| Speed0.09138165; Full 0.2622663; smell3.404386
Add|| Speed0.1049301; Full 0.09694951; smell15.51812
Remove|| Speed0.1444375; Full 0.09985949; smell11.81933
Remove|| Speed0.08744284; Full 0.07885087; smell14.61787
Remove|| Speed0.1251117; Full 0.08310317; smell14.60347
Remove|| Speed0.1912359; Full 0.0850289; smell7.225487
Remove|| Speed0.1778808; Full 0.05797285; smell13.73809
Remove|| Speed0.0660564; Full 0.07876991; smell7.512682
Remove|| Speed0.1489966; Full 0.1097903; smell8.001841
Remove|| Speed0.108175; Full 0.1148883; smell6.563538
Remove|| Speed0.1512398; Full 0.1110297; smell7.736944
Remove|| Speed0.106851; Full 0.1180358; smell14.42655
Remove|| Speed0.1700946; Full 0.07526046; smell6.252081
Remove|| Speed0.08447797; Full 0.08285278; smell10.99905
Add|| Speed0.124428; Full 0.1982997; smell7.432425
Add|| Speed0.0815003; Full 0.05371084; smell19.49063
Add|| Speed0.117118; Full 0.07543284; smell5.837383
Add|| Speed0.318936; Full 0.1068407; smell9.610447
Add|| Speed0.08902673; Full 0.05021991; smell11.16074
Add|| Speed0.1838999; Full 0.04843634; smell18.1376
Add|| Speed0.2057619; Full 0.04623863; smell9.003773
Add|| Speed0.1034503; Full 0.02778916; smell10.55609
Remove|| Speed0.09342048; Full 0.4483505; smell9.036956
Remove|| Speed0.2059266; Full 0.6243847; smell11.67314
Remove|| Speed0.2494103; Full 0.1114364; smell6.166991
Remove|| Speed0.2237337; Full 0.1052899; smell3.892803
Remove|| Speed0.427797; Full 0.09556317; smell12.9458
Remove|| Speed0.290086; Full 0.140878; smell17.60071
Add|| Speed0.09035745; Full 0.2187452; smell7.763823
Add|| Speed0.172657; Full 0.07431583; smell5.615951
Add|| Speed0.1372775; Full 0.03757754; smell16.60755
Add|| Speed0.161084; Full 0.03984574; smell11.50991
Add|| Speed0.2299929; Full 0.05199037; smell10.20046
Add|| Speed0.06515942; Full 0.1401373; smell6.157084
Add|| Speed0.1014434; Full 0.05680064; smell12.87999
Add|| Speed0.05919859; Full 0.07522438; smell11.34264
Add|| Speed0.1113953; Full 0.07083429; smell15.84518
Add|| Speed0.3023683; Full 0.05691836; smell13.25767
Add|| Speed0.0396977; Full 0.02158943; smell10.65917
Add|| Speed0.05290969; Full 0.1459169; smell7.042936
Remove|| Speed0.1088779; Full 0.03848203; smell6.303376
Remove|| Speed0.1499486; Full 0.05034141; smell4.515926
Remove|| Speed0.1794526; Full 0.04582195; smell7.398672
Remove|| Speed0.2048346; Full 0.02990717; smell7.877831
Remove|| Speed0.266502; Full 0.03327537; smell5.588388
Remove|| Speed0.2933351; Full 0.04061142; smell6.68039
Add|| Speed0.06694295; Full 0.2462759; smell7.226345
Add|| Speed0.04038667; Full 0.2483861; smell7.939233
Add|| Speed0.1079667; Full 0.2044909; smell5.263307
Add|| Speed0.02795292; Full 0.02645627; smell13.03066
Remove|| Speed0.04837467; Full 0.4297493; smell3.168508
Remove|| Speed0.04213313; Full 0.6088544; smell4.723817
Remove|| Speed0.02368344; Full 0.3234957; smell5.162882
Remove|| Speed0.008782054; Full 0.3625429; smell6.864208
Add|| Speed0.1675483; Full 0.393704; smell3.817711
Add|| Speed0.0683699; Full 0.4496222; smell5.572611
Remove|| Speed0.04471992; Full 0.1328427; smell5.991894
Add|| Speed0.2296443; Full 1.031591; smell8.502837
Add|| Speed0.3061167; Full 0.4613682; smell5.324991
Add|| Speed0.09164756; Full 0.2267107; smell4.475349
Remove|| Speed0.08160907; Full 0.1698431; smell5.536598
Remove|| Speed0.06724603; Full 0.1862576; smell3.815488
Remove|| Speed0.06390119; Full 0.1732028; smell5.192683
Remove|| Speed0.05619121; Full 0.1449931; smell5.666491
Add|| Speed0.05723973; Full 0.4887212; smell3.515691
Add|| Speed0.05356312; Full 0.4141481; smell5.642486
Add|| Speed0.1120217; Full 0.316164; smell4.248176
Add|| Speed0.1500307; Full 0.2915062; smell5.792255
Remove|| Speed0.0396977; Full 0.02158943; smell10.65917
Remove|| Speed0.02795292; Full 0.02645627; smell13.03066
Remove|| Speed0.01528423; Full 0.3127491; smell1.153208
Remove|| Speed0.01690981; Full 0.2807085; smell1.698884
Remove|| Speed0.1766246; Full 0.07348754; smell10.41444
Add|| Speed0.1006982; Full 0.3038506; smell6.728019
Remove|| Speed0.1694601; Full 0.07041563; smell6.675578
Remove|| Speed0.1608301; Full 0.09638892; smell13.09536
Remove|| Speed0.1366191; Full 0.1021726; smell9.356879
Remove|| Speed0.1605034; Full 0.05391352; smell13.391
Remove|| Speed0.08110929; Full 0.09297169; smell9.230913
Remove|| Speed0.288562; Full 0.07741649; smell12.33282
Remove|| Speed0.1315787; Full 0.08815052; smell13.69999
Remove|| Speed0.09227788; Full 0.05754858; smell13.00337
Remove|| Speed0.2421027; Full 0.06417094; smell18.13748
Remove|| Speed0.05396101; Full 0.1342926; smell6.921687
Add|| Speed0.105386; Full 0.234837; smell5.06507
Remove|| Speed0.0571873; Full 0.74472; smell6.481853
Remove|| Speed0.04509692; Full 0.4363396; smell5.143528
Remove|| Speed0.1734158; Full 0.5603243; smell1.80422
Remove|| Speed0.2437988; Full 0.4771492; smell1.7434
Remove|| Speed0.05211639; Full 1.028837; smell9.453609
Remove|| Speed0.201359; Full 0.050589; smell6.562125
Remove|| Speed0.1726469; Full 0.04468684; smell16.70611
Remove|| Speed0.1818866; Full 0.04039428; smell8.340357
Remove|| Speed0.2215519; Full 0.04101165; smell11.84924
Remove|| Speed0.0815003; Full 0.05371084; smell19.49063
Remove|| Speed0.08902673; Full 0.05021991; smell11.16074
Remove|| Speed0.1838999; Full 0.04843634; smell18.1376
Remove|| Speed0.2057619; Full 0.04623863; smell9.003773
Remove|| Speed0.1034503; Full 0.02778916; smell10.55609
Remove|| Speed0.172657; Full 0.07431583; smell5.615951
Remove|| Speed0.1372775; Full 0.03757754; smell16.60755
Remove|| Speed0.161084; Full 0.03984574; smell11.50991
Remove|| Speed0.2299929; Full 0.05199037; smell10.20046
Remove|| Speed0.1014434; Full 0.05680064; smell12.87999
Remove|| Speed0.05919859; Full 0.07522438; smell11.34264
Remove|| Speed0.1113953; Full 0.07083429; smell15.84518
Remove|| Speed0.3023683; Full 0.05691836; smell13.25767
Add|| Speed0.2359315; Full 0.3928655; smell5.564395
Add|| Speed0.08210376; Full 0.2422634; smell9.254366
Add|| Speed0.08512595; Full 0.2643003; smell3.734005
Add|| Speed0.4919038; Full 0.3578817; smell5.187092
Add|| Speed0.2286252; Full 0.2781271; smell3.104394
Remove|| Speed0.1553601; Full 0.3676694; smell1.961962
Remove|| Speed0.09057194; Full 0.2512465; smell1.882127
Add|| Speed0.3177778; Full 0.4472369; smell6.402003
Remove|| Speed0.213531; Full 0.3724003; smell5.229428
Remove|| Speed0.3408741; Full 0.6529167; smell4.769289
Remove|| Speed0.1865018; Full 0.3907999; smell2.905219
Remove|| Speed0.1180927; Full 0.1905989; smell8.270218
Remove|| Speed0.140271; Full 0.08410144; smell11.06311
Remove|| Speed0.1229739; Full 0.2253114; smell10.76996
Remove|| Speed0.06452321; Full 0.2528929; smell12.37363
Remove|| Speed0.2538758; Full 0.1716557; smell11.09717
Remove|| Speed0.1524332; Full 0.2627763; smell5.713482
Remove|| Speed0.08915538; Full 0.2774833; smell12.0535
Remove|| Speed0.07725933; Full 0.3760942; smell15.31334
Remove|| Speed0.1625061; Full 0.07702037; smell13.52477
Remove|| Speed0.2933308; Full 0.07792784; smell8.876404
Remove|| Speed0.1206524; Full 0.06988315; smell14.33116
Remove|| Speed0.1049301; Full 0.09694951; smell15.51812
Remove|| Speed0.117118; Full 0.07543284; smell5.837383
Remove|| Speed0.318936; Full 0.1068407; smell9.610447
Remove|| Speed0.03300167; Full 0.371321; smell2.136081
Remove|| Speed0.01529046; Full 0.5190948; smell1.337845
Remove|| Speed0.1053442; Full 0.5455176; smell5.087108
Remove|| Speed0.07474209; Full 0.5384075; smell5.103667
Remove|| Speed0.04600307; Full 0.2871848; smell2.157693
Remove|| Speed0.03863235; Full 0.28901; smell2.929892
Remove|| Speed0.2268148; Full 0.205004; smell4.580225
Remove|| Speed0.1558324; Full 0.184149; smell5.941381
Remove|| Speed0.09075284; Full 0.1584127; smell3.178079
Remove|| Speed0.6824296; Full 0.3532578; smell3.880896
Remove|| Speed1.123331; Full 0.2781153; smell4.04492
Remove|| Speed0.05019026; Full 0.2679526; smell3.203959
Remove|| Speed0.0480446; Full 0.2410121; smell7.125975
Remove|| Speed0.03976385; Full 0.3494351; smell3.307879
Remove|| Speed0.04600671; Full 0.2849567; smell9.529669
Remove|| Speed0.09446431; Full 0.4105442; smell4.424555
Remove|| Speed0.09506997; Full 0.3292052; smell3.448724
Remove|| Speed0.2727131; Full 0.3895257; smell1.532472
Remove|| Speed0.2711518; Full 0.572041; smell0.8382423
Remove|| Speed0.1088895; Full 0.133476; smell12.38522
Remove|| Speed0.1080477; Full 0.5433855; smell3.364474
Remove|| Speed0.1121524; Full 1.109148; smell9.275076
Remove|| Speed0.05813454; Full 0.4254502; smell3.164104
Remove|| Speed0.1559692; Full 0.5998031; smell3.365312
Remove|| Speed0.05615541; Full 0.5184612; smell3.6115
Remove|| Speed0.3644791; Full 0.3503079; smell3.737779
Remove|| Speed0.09784944; Full 0.27719; smell4.98991
Remove|| Speed0.3700988; Full 0.1507197; smell5.87719
Remove|| Speed0.3385468; Full 0.1874025; smell4.810691
Remove|| Speed0.2414053; Full 0.1192447; smell5.819812
Remove|| Speed0.1952919; Full 0.1398303; smell5.673166
Remove|| Speed0.2915361; Full 0.1497483; smell6.252388
Remove|| Speed0.1388451; Full 0.1682626; smell8.205614
Remove|| Speed0.3793456; Full 0.711772; smell2.136931
Remove|| Speed0.1189814; Full 0.5817251; smell2.435848
Remove|| Speed0.1062653; Full 0.658619; smell2.319967
Remove|| Speed0.1077272; Full 0.4898364; smell0.7877629
Remove|| Speed0.1468231; Full 0.5144351; smell1.0597
Remove|| Speed0.1915172; Full 0.4423242; smell5.87268
Remove|| Speed0.3063809; Full 0.5132197; smell2.480129
Remove|| Speed0.1450012; Full 0.6032527; smell3.497227
Remove|| Speed0.4644592; Full 0.4939481; smell2.825363
Remove|| Speed0.02334184; Full 0.481016; smell1.54532
Remove|| Speed0.2299686; Full 0.6046485; smell1.494471
Remove|| Speed0.1364423; Full 0.545086; smell3.056301
Remove|| Speed0.01958189; Full 0.3450857; smell1.585958
Remove|| Speed0.1680237; Full 0.3347699; smell3.774521
Remove|| Speed0.02222583; Full 0.472339; smell2.250356
Remove|| Speed0.01384046; Full 0.3555728; smell0.9465909
Remove|| Speed0.1161305; Full 0.4918389; smell6.266433
Remove|| Speed0.1037632; Full 0.1631002; smell8.672079
Remove|| Speed0.1819929; Full 0.2711694; smell2.486467
Remove|| Speed0.1670367; Full 0.4029946; smell1.885574
Remove|| Speed0.124428; Full 0.1982997; smell7.432425
Remove|| Speed0.09035745; Full 0.2187452; smell7.763823
Remove|| Speed0.06515942; Full 0.1401373; smell6.157084
Remove|| Speed0.05290969; Full 0.1459169; smell7.042936
Remove|| Speed0.06694295; Full 0.2462759; smell7.226345
Remove|| Speed0.04038667; Full 0.2483861; smell7.939233
Remove|| Speed0.1079667; Full 0.2044909; smell5.263307
Remove|| Speed0.09277733; Full 0.6077266; smell4.000943
Remove|| Speed0.03521041; Full 0.4807231; smell5.931555
Remove|| Speed0.1974829; Full 0.373585; smell1.725053
Remove|| Speed0.07525074; Full 0.3920408; smell1.513689
Remove|| Speed0.06553736; Full 0.6193345; smell5.504192
Remove|| Speed0.01808713; Full 0.4486245; smell1.201308
Remove|| Speed0.06506141; Full 0.3447846; smell4.517105
Remove|| Speed0.02626122; Full 0.4578663; smell5.129581
Remove|| Speed0.1191264; Full 0.5536944; smell2.089635
Remove|| Speed0.02073464; Full 0.4487885; smell0.6060708
Remove|| Speed0.03174272; Full 0.435636; smell0.978451
Remove|| Speed0.231703; Full 0.4177054; smell1.737927
Remove|| Speed0.2656429; Full 0.5590239; smell2.345215
Remove|| Speed0.06653069; Full 0.605865; smell3.966389
Remove|| Speed0.09164756; Full 0.2267107; smell4.475349
Remove|| Speed0.1120217; Full 0.316164; smell4.248176
Remove|| Speed0.2990201; Full 0.8336974; smell4.75954
Remove|| Speed0.02771293; Full 0.4805117; smell0.8008777
Remove|| Speed0.02736309; Full 0.3889673; smell0.5200037
Remove|| Speed0.02580423; Full 0.5214908; smell0.6479917
Remove|| Speed0.330569; Full 0.5099794; smell5.88716
Remove|| Speed0.1888243; Full 0.5300171; smell9.327582
Remove|| Speed0.4031553; Full 0.7718507; smell8.534161
Remove|| Speed0.3348947; Full 0.6214343; smell3.848177
Remove|| Speed0.5922333; Full 0.7522735; smell2.182864
Remove|| Speed0.09232558; Full 0.7070487; smell4.955277
Remove|| Speed0.2532744; Full 0.8355321; smell8.297493
Remove|| Speed0.1218013; Full 0.5660582; smell2.851087
Remove|| Speed0.151765; Full 0.6857371; smell1.456932
Remove|| Speed0.166967; Full 0.3967375; smell3.699104
Remove|| Speed0.1066233; Full 0.3332075; smell5.912835
Remove|| Speed0.1126835; Full 0.4358479; smell4.295759
Remove|| Speed0.1016965; Full 0.6086993; smell2.845532
Remove|| Speed0.2877933; Full 0.575096; smell6.706403
Remove|| Speed0.2507644; Full 0.6875662; smell9.177052
Remove|| Speed0.04929626; Full 0.5100477; smell2.776508
Remove|| Speed0.06592469; Full 0.864174; smell1.944946
Remove|| Speed0.04968581; Full 0.6000259; smell3.817597
Remove|| Speed0.1356744; Full 0.4039623; smell4.059524
Remove|| Speed0.07518957; Full 0.3531834; smell2.976591
Remove|| Speed0.1668372; Full 0.3315128; smell3.757807
Remove|| Speed0.1500307; Full 0.2915062; smell5.792255
Remove|| Speed0.1006982; Full 0.3038506; smell6.728019
Remove|| Speed0.105386; Full 0.234837; smell5.06507
Remove|| Speed0.2359315; Full 0.3928655; smell5.564395
Remove|| Speed0.08210376; Full 0.2422634; smell9.254366
Remove|| Speed0.08512595; Full 0.2643003; smell3.734005
Remove|| Speed0.1409465; Full 0.8250816; smell3.883276
Remove|| Speed0.4303734; Full 0.6416737; smell2.197923
Remove|| Speed0.3667026; Full 0.3954683; smell1.93938
Remove|| Speed0.07602109; Full 0.425305; smell3.528374
Remove|| Speed0.07941575; Full 0.5392919; smell2.90133
Remove|| Speed0.07127337; Full 0.7774756; smell2.991284
Remove|| Speed0.07693541; Full 0.8315022; smell6.148016
Remove|| Speed0.05233143; Full 0.5255436; smell7.987526
Remove|| Speed0.1214909; Full 0.7466809; smell7.217753
Remove|| Speed0.1652509; Full 1.065669; smell5.866521
Remove|| Speed0.1975909; Full 0.4983287; smell6.250893
Remove|| Speed0.06972573; Full 0.3718242; smell5.169522
Remove|| Speed0.08493828; Full 0.5063897; smell7.257103
Remove|| Speed0.06981502; Full 0.58201; smell8.437387
Remove|| Speed0.1686773; Full 0.3856435; smell8.885852
Remove|| Speed0.1510326; Full 0.4891528; smell2.873824
Remove|| Speed0.1794505; Full 0.4101138; smell4.143514
Remove|| Speed0.05509355; Full 0.525228; smell2.942239
Remove|| Speed0.0695843; Full 0.5490084; smell5.082091
Remove|| Speed0.1358666; Full 0.378054; smell11.16248
Remove|| Speed0.1139773; Full 0.2847795; smell9.063002
Remove|| Speed0.2132668; Full 0.3476014; smell14.70916
Remove|| Speed0.1809371; Full 0.6763041; smell3.542323
Remove|| Speed0.1232874; Full 0.8695939; smell2.466385
Remove|| Speed0.2536966; Full 0.7487905; smell2.335461
Remove|| Speed0.2613769; Full 0.4585059; smell3.7467
Remove|| Speed0.1155641; Full 1.025041; smell3.20804
Remove|| Speed0.4851608; Full 0.261723; smell5.291256
Remove|| Speed0.05572076; Full 0.4286969; smell4.566931
Remove|| Speed0.04108474; Full 0.6376953; smell4.94543
Remove|| Speed0.0747711; Full 0.5441356; smell6.641167
Remove|| Speed0.08904882; Full 1.020247; smell8.279555
Remove|| Speed0.03729955; Full 0.5129785; smell6.618382
Remove|| Speed0.2827821; Full 0.6430452; smell1.345069
Remove|| Speed0.1737399; Full 0.6021496; smell4.601881
Remove|| Speed0.3215491; Full 0.8925592; smell3.846408
Remove|| Speed0.1202821; Full 0.5011278; smell7.170267
Remove|| Speed0.1933072; Full 0.5834996; smell3.476625
Remove|| Speed0.1212923; Full 0.6022212; smell4.880358
Remove|| Speed0.1167892; Full 0.81437; smell3.113534
Remove|| Speed0.09913297; Full 0.3311528; smell6.282334
Remove|| Speed0.1526725; Full 0.6480498; smell2.39197
Remove|| Speed0.1138018; Full 0.3273823; smell7.25387
Remove|| Speed0.3145216; Full 0.5758966; smell6.342874
Remove|| Speed0.4607124; Full 0.5347741; smell5.153643
Remove|| Speed0.3748013; Full 0.8127635; smell7.107306
Remove|| Speed0.06459852; Full 0.483256; smell7.215674
Remove|| Speed0.05049151; Full 0.530044; smell8.023779
Remove|| Speed0.1131276; Full 0.5735731; smell7.848737
Remove|| Speed0.02146028; Full 0.3585585; smell5.12637
Remove|| Speed0.05613942; Full 1.091891; smell3.643339
Remove|| Speed0.05221869; Full 1.180569; smell4.902071
Remove|| Speed0.1628879; Full 0.315134; smell6.29522
Remove|| Speed0.1766365; Full 0.5225011; smell3.557749
Remove|| Speed0.2227476; Full 0.3457163; smell3.982624
Remove|| Speed0.1847105; Full 0.5831338; smell2.090281
Remove|| Speed0.1539567; Full 0.780069; smell2.082145
Remove|| Speed0.2333282; Full 0.8729858; smell1.649851
Remove|| Speed0.1767228; Full 0.9526054; smell1.794857
Remove|| Speed0.1373971; Full 0.8488732; smell1.471806
Remove|| Speed0.2923011; Full 0.9176296; smell3.495666
Remove|| Speed0.1467344; Full 0.9300262; smell4.013639
Remove|| Speed0.09559096; Full 0.5884116; smell7.989775
Remove|| Speed0.1429983; Full 0.9996447; smell5.832104
Remove|| Speed0.05731312; Full 0.8116331; smell5.643211
Remove|| Speed0.07745846; Full 1.113057; smell6.094008
Remove|| Speed0.266468; Full 0.8294423; smell7.296617
Remove|| Speed0.06671523; Full 0.4564884; smell3.361668
Remove|| Speed0.1184992; Full 0.5545308; smell2.385154
Remove|| Speed0.08069262; Full 0.603823; smell6.840714
Remove|| Speed0.3552809; Full 0.5364873; smell2.539132
Remove|| Speed0.2135092; Full 0.8288103; smell1.959998
Remove|| Speed0.3496642; Full 0.4693112; smell1.031457
Remove|| Speed0.2201153; Full 1.06025; smell1.678159
Remove|| Speed0.1185123; Full 0.8557522; smell5.557794
Remove|| Speed0.09687628; Full 0.8542515; smell3.256696
Remove|| Speed0.1416293; Full 1.022361; smell4.306605
Remove|| Speed0.08131792; Full 0.9714214; smell1.827253
Remove|| Speed0.2480528; Full 0.3630689; smell6.039855
Remove|| Speed0.4919038; Full 0.3578817; smell5.187092
Remove|| Speed0.2286252; Full 0.2781271; smell3.104394
Remove|| Speed0.3177778; Full 0.4472369; smell6.402003
Remove|| Speed0.0649377; Full 0.3708426; smell3.812375
Remove|| Speed0.1578543; Full 0.6823292; smell2.599285
Remove|| Speed0.1018972; Full 0.5510592; smell1.445843
Remove|| Speed0.1733396; Full 0.5536122; smell2.474676
Remove|| Speed0.0683699; Full 0.4496222; smell5.572611
Remove|| Speed0.05356312; Full 0.4141481; smell5.642486
Remove|| Speed0.1544702; Full 0.8676981; smell1.292434
Remove|| Speed0.2017038; Full 0.7834594; smell0.9807012
Remove|| Speed0.1505128; Full 0.5056018; smell1.166547
Remove|| Speed0.2018015; Full 0.5898921; smell0.7024233
Remove|| Speed0.2080395; Full 0.4042801; smell5.158186
Remove|| Speed0.1675483; Full 0.393704; smell3.817711
Remove|| Speed0.3061167; Full 0.4613682; smell5.324991
Remove|| Speed0.05723973; Full 0.4887212; smell3.515691
Remove|| Speed0.1715359; Full 0.9834596; smell2.983449
Remove|| Speed0.1552663; Full 0.479858; smell6.142477
Remove|| Speed0.08697282; Full 0.9321522; smell10.11717
Remove|| Speed0.2139904; Full 0.7497234; smell2.868547
Remove|| Speed0.3844254; Full 1.132158; smell1.476359
Remove|| Speed0.08868541; Full 0.7801834; smell3.722349
Remove|| Speed0.1921746; Full 0.8412721; smell2.493345
Remove|| Speed0.07339559; Full 0.9838499; smell3.800392
Remove|| Speed0.1532035; Full 0.5311787; smell4.599264
Remove|| Speed0.06537843; Full 1.280835; smell6.138433
Remove|| Speed0.1086578; Full 0.4335164; smell4.396755
Remove|| Speed0.09946303; Full 0.4880208; smell5.848438
Remove|| Speed0.0914995; Full 1.098202; smell7.243197
Remove|| Speed0.04678849; Full 1.105177; smell8.384112
Remove|| Speed0.3100469; Full 0.9203636; smell3.255535
Remove|| Speed0.2922117; Full 1.019768; smell3.157453
Remove|| Speed0.4495242; Full 1.422309; smell1.650198
Remove|| Speed0.2511595; Full 0.9985346; smell2.266437
Remove|| Speed0.1431754; Full 0.9903067; smell6.704687
Remove|| Speed0.1236818; Full 0.7952468; smell8.858856
Remove|| Speed0.07744589; Full 1.129501; smell6.896049
Remove|| Speed0.1149623; Full 0.8358734; smell4.814252
Remove|| Speed0.08668461; Full 0.9626793; smell3.291806
Remove|| Speed0.09462112; Full 0.8262862; smell4.95707
Remove|| Speed0.09628876; Full 0.6442277; smell6.771946
Remove|| Speed0.1627472; Full 0.6737573; smell9.351873
Remove|| Speed0.1336332; Full 0.6705029; smell9.707443
Remove|| Speed0.1814201; Full 0.7519382; smell2.444968
Remove|| Speed0.1669688; Full 0.6898037; smell3.068868
Remove|| Speed0.1586857; Full 0.7008309; smell7.423193
Remove|| Speed0.0959181; Full 1.007921; smell2.45276
Remove|| Speed0.2214115; Full 1.183391; smell6.614455
Remove|| Speed0.08537906; Full 0.5956264; smell4.800318
Remove|| Speed0.2972001; Full 1.734249; smell2.98607
Remove|| Speed0.1978209; Full 0.7503458; smell6.456156
Remove|| Speed0.09710063; Full 0.7838409; smell4.452487
Remove|| Speed0.1334188; Full 0.8274816; smell3.918059
Remove|| Speed0.08443704; Full 0.8117561; smell6.746922
Remove|| Speed0.1444039; Full 2.113629; smell6.174105
Remove|| Speed0.04329134; Full 0.9816167; smell3.705426
Remove|| Speed0.2146867; Full 1.288809; smell5.639929
Remove|| Speed0.1728329; Full 0.89588; smell8.098596
Remove|| Speed0.1069068; Full 1.058093; smell4.387091
Remove|| Speed0.2599925; Full 0.6927866; smell1.359118
Remove|| Speed0.0875702; Full 0.8000757; smell10.07464
Remove|| Speed0.09078164; Full 1.570404; smell4.310832
Remove|| Speed0.05426757; Full 1.450769; smell2.461069
Remove|| Speed0.0608086; Full 0.805589; smell1.716684
Remove|| Speed0.3606676; Full 0.8251377; smell1.223188
Remove|| Speed0.2654523; Full 0.6881193; smell3.72582
Remove|| Speed0.3278409; Full 0.6997563; smell3.758523
Remove|| Speed0.1054779; Full 0.8553951; smell5.277088
Remove|| Speed0.182093; Full 1.091008; smell7.580317
Remove|| Speed0.07020073; Full 1.606449; smell4.919817
Remove|| Speed0.1657298; Full 1.136047; smell4.586911
Remove|| Speed0.1849963; Full 0.8113302; smell5.641026
Remove|| Speed0.2949445; Full 0.8351271; smell2.852544
Remove|| Speed0.0946435; Full 0.8335854; smell6.173771
Remove|| Speed0.1415114; Full 0.6779758; smell2.386527
Remove|| Speed0.05448933; Full 0.8791117; smell6.624943
Remove|| Speed0.08856587; Full 1.275042; smell4.744933
Remove|| Speed0.06680673; Full 1.696; smell4.56189
Remove|| Speed0.08650121; Full 1.112308; smell6.413421
Remove|| Speed0.1801392; Full 1.712261; smell4.819018
Remove|| Speed0.1922139; Full 0.7604961; smell2.394251
Remove|| Speed0.09263489; Full 2.49428; smell4.918265
Remove|| Speed0.09328347; Full 1.049087; smell4.660488
Remove|| Speed0.1546432; Full 1.282545; smell6.803801
Remove|| Speed0.132905; Full 0.7769116; smell7.428311
Remove|| Speed0.2296443; Full 1.031591; smell8.502837
Remove|| Speed0.3527323; Full 0.9441066; smell4.255276
Remove|| Speed0.3139573; Full 1.285457; smell5.556602
Remove|| Speed0.04126023; Full 1.222445; smell4.295373
Remove|| Speed0.2542721; Full 1.632973; smell7.217701
Remove|| Speed0.09025449; Full 2.082194; smell2.52356
Remove|| Speed0.1659794; Full 1.055121; smell5.502416
Remove|| Speed0.1198684; Full 1.047265; smell6.873164
Remove|| Speed0.1000545; Full 0.9441571; smell3.89444
Remove|| Speed0.2598816; Full 1.182758; smell5.124733
Remove|| Speed0.06760308; Full 1.058812; smell8.709202
Remove|| Speed0.2933553; Full 0.8812159; smell3.336225
Remove|| Speed0.1829071; Full 0.8651162; smell4.26895
Remove|| Speed0.2051786; Full 0.9732217; smell2.16607
Remove|| Speed0.1717187; Full 0.8513131; smell3.497604
Remove|| Speed0.219799; Full 0.9391131; smell4.006659
Remove|| Speed0.1727595; Full 1.3659; smell5.298384
Remove|| Speed0.0932394; Full 0.9759552; smell3.247752
Remove|| Speed0.1132221; Full 1.115851; smell3.162897
Remove|| Speed0.05411749; Full 1.279847; smell3.543667
Remove|| Speed0.02837738; Full 1.062161; smell4.022619
