Creature ID,Birth Time,Death Time,Life Time,Generation,Speed,Smell Radius,Full,Angle Change
401,9191,9257,66,17,0.03034871,11.38319,1.012511,0.1436863
402,9194,9212,18,13,0.08176745,1.845518,0.8580128,0.1811668
403,9195,9239,44,15,0.04137148,5.84208,1.520344,0.5007514
404,9195,9280,85,18,0.02368792,2.483443,1.008547,0.4103652
405,9196,9424,228,14,0.2074105,5.093319,2.479436,0.1625186
406,9198,9296,98,16,0.07964061,7.177774,2.312387,0.251707
407,9199,9243,44,12,0.1709111,5.671854,1.421214,0.1526349
408,9202,9270,68,17,0.0614756,6.885637,1.714919,0.1387549
409,9202,9253,51,12,0.2228872,1.746993,3.807963,0.1882685
410,9202,9355,153,18,0.02155138,10.08773,1.026777,0.168868
411,9203,9278,75,14,0.1022658,3.799268,2.698333,0.0571718
412,9203,9231,28,13,0.07568815,4.279837,0.7762008,0.209109
413,9204,9236,32,14,0.03283988,3.949694,0.739886,0.3036973
414,9207,9400,193,16,0.05779595,6.577582,2.468976,0.6216591
415,9207,9381,174,19,0.01230376,11.89821,1.149611,0.1383678
416,9208,9262,54,12,0.08538526,3.479295,2.629713,0.2541708
417,9208,9353,145,19,0.02553532,2.385736,1.230861,0.3461004
418,9211,9482,271,13,0.05613178,1.578924,3.874713,0.2318943
419,9211,9257,46,19,0.1080505,1.347631,3.955453,0.230208
420,9211,9271,60,26,0.04128915,17.80376,3.24591,0.8478671
421,9212,9242,30,17,0.08988814,2.769409,0.9350663,0.8042447
422,9215,9289,74,16,0.03715909,6.307935,2.213288,0.1976741
423,9215,9373,158,12,0.02066936,1.721817,4.51955,0.06766801
424,9215,9339,124,12,0.09760223,3.503184,4.519272,0.2184835
425,9215,9228,13,14,0.2395836,4.27918,1.017679,0.128443
426,9215,9235,20,14,0.05730664,6.13856,0.8085745,0.1868142
427,9219,9265,46,12,0.0321136,2.248314,1.292873,0.2001565
428,9220,9290,70,13,0.02029461,3.360359,1.729546,0.2216014
429,9221,9346,125,16,0.0697243,4.829874,1.519187,0.5639135
430,9221,9237,16,15,0.3880976,3.079859,1.306874,0.06664845
431,9223,9262,39,16,0.02988149,9.801315,1.051404,0.1868493
432,9224,9305,81,17,0.01336901,11.2899,0.4722539,0.1153482
433,9224,9319,95,17,0.04052328,8.663325,1.148079,0.1165303
434,9225,9267,42,18,0.008415243,11.75983,0.3198412,0.06135705
435,9226,9284,58,18,0.0346825,2.44977,0.7597843,0.5979704
436,9226,9263,37,19,0.009375365,15.91553,0.4299798,0.07601321
437,9227,9317,90,17,0.05127298,3.582669,1.999744,0.3939738
438,9229,9764,535,15,0.07040668,3.701275,2.898902,0.1055602
439,9231,9346,115,17,0.06439862,3.976192,1.086022,0.7685226
440,9232,9262,30,14,0.0902212,9.043909,2.328417,0.03214248
441,9232,9259,27,16,0.2294725,3.557963,1.000872,0.0505181
442,9233,9244,11,13,0.3613409,2.841005,1.873959,0.1289731
443,9234,9353,119,11,0.1602953,3.133595,5.387241,0.1794695
444,9235,9240,5,17,0.354121,2.967343,0.7831989,0.05002893
445,9236,9265,29,14,0.2328599,3.487371,1.095011,0.1448284
446,9237,9366,129,15,0.01550665,5.63109,1.809607,0.5045841
447,9239,9274,35,16,0.05567471,8.782489,1.345856,0.6060756
448,9240,9398,158,13,0.03561521,2.228926,4.636008,0.09118892
449,9241,9325,84,16,0.02228674,6.256149,1.335938,0.05861635
450,9241,9262,21,18,0.1178036,4.149128,0.7964167,0.7815502
451,9241,9259,18,15,0.2310366,4.008802,1.340594,0.1159263
452,9242,9363,121,12,0.1039645,6.279848,2.946552,0.1823153
453,9243,9316,73,15,0.02609732,4.928617,1.794752,0.1900013
454,9243,9253,10,16,0.3767268,2.114436,0.8012384,0.1382292
455,9244,9258,14,19,0.05790728,1.277875,0.5416703,0.8590825
456,9245,9291,46,17,0.05069452,7.79726,1.263336,0.1023333
457,9245,9252,7,17,0.5617501,2.362093,1.188261,0.08929597
458,9245,9258,13,20,0.05504313,1.636424,0.6257863,0.8782421
459,9246,9367,121,20,0.01698209,8.857086,1.469468,0.1780754
460,9247,9500,253,15,0.09886739,5.073694,1.681551,0.06831355
461,9248,9272,24,17,0.1361087,3.556856,0.5656355,0.06606276
462,9249,9724,475,12,0.05321373,2.988249,2.168487,0.06742167
463,9249,9718,469,13,0.09938592,4.125245,3.891073,0.2804773
464,9249,9253,4,17,0.420399,2.857145,0.4414915,0.07487743
465,9250,9289,39,11,0.07230718,4.273065,1.72253,0.2325183
466,9250,9293,43,19,0.04129514,4.899754,0.8941603,1.162508
467,9253,9273,20,19,0.0373911,7.881248,0.5404731,0.1444511
468,9253,9260,7,17,0.1721081,3.839548,0.8291996,0.04158444
469,9253,9311,58,20,0.02777169,6.249682,1.071529,0.7806504
470,9254,9269,15,12,0.1674329,5.587689,1.290519,0.2262277
471,9254,9281,27,18,0.2122542,3.275117,0.7297116,0.05310263
472,9254,9279,25,20,0.03924579,3.988966,0.4924375,0.1940036
473,9258,9299,41,12,0.0606534,5.433125,1.583764,0.225726
474,9258,9267,9,19,0.2833727,3.739701,0.9973204,0.03542523
475,9260,9301,41,17,0.04906734,4.465932,1.768018,0.659873
476,9261,9278,17,17,0.132597,1.742483,1.422516,0.2561652
477,9262,9325,63,18,0.01621736,9.211624,0.2883542,0.1348221
478,9262,9277,15,21,0.04410706,5.557546,0.5267119,0.237457
479,9262,9276,14,20,0.2501406,2.42988,1.448737,0.04471637
480,9263,9309,46,18,0.01214113,8.839722,0.6816097,0.07239731
481,9263,9281,18,21,0.03391261,3.517023,0.6055712,0.2174342
482,9263,9291,28,19,0.02057764,5.025255,0.3148842,0.1708443
483,9263,9274,11,22,0.06177523,3.647787,0.4921259,0.1286449
484,9264,9291,27,17,0.04590541,8.699887,1.070896,0.1119906
485,9264,9273,9,18,0.1240594,2.644188,0.5570894,0.04137041
486,9265,9272,7,19,0.1503017,2.604014,0.3904731,0.03105581
487,9267,9320,53,17,0.1496301,6.636587,2.244084,0.7853476
488,9267,9321,54,14,0.139311,5.239865,2.437191,0.1756883
489,9269,9304,35,13,0.0668727,2.821276,1.33893,0.2150883
490,9270,9333,63,21,0.02621634,7.144749,1.846403,0.2558675
491,9270,9277,7,19,0.3242154,4.630368,0.9266615,0.07461137
492,9273,9278,5,20,0.3049123,2.768696,0.8337096,0.0463445
493,9276,9283,7,19,0.1530553,2.565938,0.9776217,0.06611215
494,9279,9331,52,18,0.03009571,3.760708,0.7415024,0.5696264
495,9280,9353,73,14,0.03395122,4.17913,0.8806843,0.2085172
496,9280,9318,38,19,0.02137585,2.416556,0.4210562,0.7145994
497,9281,9407,126,11,0.184995,1.840379,5.973588,0.2521387
498,9284,9352,68,13,0.07636142,7.785281,2.703213,0.2548928
499,9286,9325,39,14,0.2234505,2.457052,1.446989,0.1424041
500,9286,9321,35,18,0.01932023,4.592862,0.6094275,0.06406788
501,9287,9343,56,17,0.1171752,5.794203,2.840071,0.2214189
502,9287,9307,20,19,0.0361878,5.095139,0.4726108,0.3027685
503,9287,9318,31,19,0.021687,4.339458,0.8962601,0.04050461
504,9288,9460,172,13,0.08881959,1.712805,2.339429,0.1844457
505,9288,9300,12,20,0.06180637,3.546074,0.2873183,0.2966871
506,9289,9317,28,15,0.176192,1.240311,1.115188,0.1222976
507,9291,9440,149,12,0.05799423,4.657931,2.520729,0.1552801
508,9291,9343,52,19,0.01866547,9.236353,0.4251264,0.1314987
509,9292,9327,35,19,0.01532111,11.40984,0.3652259,0.1891069
510,9292,9366,74,14,0.1280294,1.393104,2.204257,0.134268
511,9292,9314,22,20,0.02506593,10.69554,0.4531884,0.1601219
512,9293,9476,183,13,0.02918494,5.626084,2.649777,0.09878127
513,9293,9355,62,15,0.1340106,4.586104,2.194916,0.1594832
514,9294,9479,185,13,0.05760333,2.907513,2.45896,0.08899267
515,9294,9301,7,16,0.1325535,1.757727,0.57111,0.1566536
516,9295,9430,135,14,0.03754959,6.544522,2.19641,0.107436
517,9295,9325,30,17,0.0383893,0.9675032,0.380348,0.2215015
518,9297,9404,107,19,0.01155947,6.280849,0.7074,0.1735133
519,9300,9334,34,15,0.1441661,6.954424,3.037828,0.1364141
520,9301,9338,37,16,0.05076525,6.757842,1.547283,0.048774
521,9303,9315,12,18,0.2161893,7.036222,2.898681,0.7282405
522,9305,9335,30,15,0.2274187,1.532508,1.763153,0.1375102
523,9306,9315,9,16,0.2097165,0.6551065,1.240628,0.06676787
524,9308,9326,18,16,0.1407287,5.987223,2.120817,0.1037087
525,9309,9483,174,15,0.2018413,5.776384,3.013396,0.09236503
526,9310,9325,15,18,0.03799717,0.6704981,0.24005,0.2332387
527,9311,9345,34,12,0.07900491,5.411447,2.086683,0.135092
528,9311,9320,9,18,0.0618531,0.9546336,0.4724447,0.2589871
529,9311,9321,10,19,0.0298168,0.6263469,0.1402964,0.2768937
530,9312,9362,50,12,0.2041554,8.86526,2.529747,0.102352
531,9312,9354,42,20,0.01332009,5.707081,0.3227875,0.1786477
532,9312,9322,10,20,0.02676411,0.884268,0.1604318,0.1971061
533,9313,9346,33,20,0.01685324,5.800869,0.3257687,0.09508023
534,9313,9382,69,21,0.007821385,6.159688,0.424211,0.2492237
535,9314,9527,213,17,0.08904149,1.737403,2.020706,0.09742202
536,9315,9422,107,13,0.07921198,1.692724,4.038615,0.09485631
537,9315,9337,22,13,0.109015,3.034022,2.620498,0.1341009
538,9316,9540,224,14,0.1808645,3.107949,4.189179,0.3038466
539,9316,9421,105,15,0.04063955,7.432087,3.218888,0.06654549
540,9319,9501,182,17,0.04769311,7.965936,3.277041,0.3725401
541,9319,9463,144,12,0.227352,2.498047,7.346745,0.3499175
542,9320,9349,29,15,0.03868477,4.470279,0.9925493,0.2877285
543,9323,9353,30,18,0.04863741,5.891043,0.6780034,1.008593
544,9326,9378,52,16,0.1891756,1.68188,2.183314,0.1804787
545,9328,9362,34,18,0.0789584,1.093574,1.81348,0.07724836
546,9330,9671,341,14,0.0241891,2.501143,1.923456,0.2460388
547,9332,9361,29,13,0.1020331,7.817971,2.142384,0.2010421
548,9334,9649,315,14,0.03218304,1.606339,5.449524,0.2528017
549,9336,9481,145,16,0.06563707,6.383121,1.958697,0.05317228
550,9337,9363,26,16,0.08986831,5.992126,3.251348,0.2215763
551,9337,9406,69,19,0.08700839,1.245246,2.379481,0.108642
552,9338,9461,123,13,0.06953924,4.718605,4.342298,0.04175575
553,9338,9401,63,14,0.05003592,1.518439,1.704783,0.057791
554,9338,9358,20,13,0.2291623,8.70261,2.061859,0.1353694
555,9338,9360,22,14,0.110286,8.261316,1.720086,0.1821907
556,9339,9351,12,16,0.3028105,3.586431,4.457024,0.08581975
557,9342,9573,231,17,0.03535116,1.76541,1.873804,0.1493855
558,9343,9436,93,11,0.05501846,1.966065,3.140895,0.1876802
559,9343,9410,67,14,0.06315369,1.664713,4.88477,0.07019867
560,9344,9375,31,15,0.22535,1.513512,3.213969,0.175762
561,9344,9479,135,17,0.1114936,1.937851,2.214808,0.2155127
562,9344,9774,430,15,0.05109969,3.679085,2.350224,0.3604659
563,9345,9415,70,15,0.1848309,5.198057,3.364308,0.1178449
564,9346,9365,19,15,0.2466854,3.910922,2.471574,0.2143234
565,9347,9356,9,14,0.3132289,8.385849,1.609799,0.132415
566,9356,9395,39,18,0.1719594,1.899028,2.488889,0.3229799
567,9358,10995,1637,9,0.009143891,1.663345,3.131872,0.1403066
568,9362,9371,9,15,0.354884,6.111305,3.060344,0.2127506
569,9362,9495,133,16,0.07191969,4.110736,1.870558,0.04679557
570,9363,9416,53,15,0.07445432,2.180233,1.879261,0.07436284
571,9371,9543,172,14,0.025945,1.477867,3.447881,0.1279005
572,9374,9394,20,16,0.2793674,6.237075,1.939448,0.06263051
573,9374,9406,32,18,0.07211679,2.43153,2.094524,0.1076397
574,9374,9418,44,15,0.2674851,3.097519,2.240145,0.2110163
575,9375,9787,412,14,0.08253945,1.623459,4.794412,0.162332
576,9375,9600,225,16,0.05755479,3.746553,4.033698,0.1304759
577,9378,9387,9,16,0.3844129,3.415672,2.857239,0.1540138
578,9380,9498,118,13,0.05424986,1.725117,7.622771,0.1757599
579,9382,9517,135,17,0.09503038,3.67467,1.287823,0.0614651
580,9394,9469,75,18,0.03220726,3.439835,1.291932,0.07132324
581,9395,9518,123,12,0.1241243,2.508672,2.445968,0.2311764
582,9401,9433,32,13,0.1624808,2.917436,1.740826,0.2032993
583,9404,9501,97,16,0.06100295,5.198417,2.416189,0.101132
584,9407,9598,191,14,0.05358731,2.212232,2.322147,0.1791458
585,9407,9536,129,17,0.02868934,4.99929,2.241384,0.03294185
586,9408,9436,28,16,0.2428242,3.173084,2.317107,0.1460024
587,9409,9479,70,19,0.02227746,4.112875,0.7716171,0.1031571
588,9413,9454,41,18,0.05625117,4.464114,1.027841,0.0333452
589,9414,9515,101,13,0.04202946,2.680486,5.636797,0.1115315
590,9416,9495,79,16,0.05759283,5.138652,2.412821,0.3393146
591,9416,9458,42,16,0.1330403,3.698088,1.275482,0.06836924
592,9416,9505,89,17,0.07426725,8.658584,2.434584,0.030864
593,9417,9577,160,19,0.02297295,3.309186,1.881952,0.08872042
594,9420,9652,232,13,0.1667641,2.882444,4.075926,0.3662714
595,9421,9501,80,17,0.06951027,4.274988,1.002567,0.0744383
596,9422,9598,176,16,0.06267188,4.321269,3.99841,0.08234663
597,9423,9563,140,17,0.07265148,5.491218,3.755967,0.1748697
598,9423,9488,65,19,0.0345848,3.595616,1.361482,0.04582906
599,9425,9498,73,14,0.1164744,2.226691,4.095185,0.2764836
600,9426,9435,9,18,0.1691572,3.418417,0.851652,0.04286576
601,9427,9876,449,15,0.08653601,2.141398,4.792357,0.1658193
602,9428,9741,313,14,0.09043339,1.46234,1.573328,0.07281466
603,9431,9564,133,13,0.07809857,1.827253,1.275514,0.08342923
604,9433,9487,54,15,0.1153565,1.502213,1.07804,0.07188176
605,9434,9539,105,18,0.04784665,0.8845288,1.308287,0.119059
606,9435,9448,13,16,0.2882983,6.376873,3.655521,0.07784545
607,9437,9517,80,16,0.1445822,5.092599,1.173716,0.04621626
608,9438,9601,163,17,0.09693482,2.387107,1.864377,0.05585829
609,9439,9550,111,18,0.04182165,1.590249,2.215573,0.2754189
610,9439,9502,63,18,0.05382658,3.920212,1.454784,0.04976522
611,9441,9459,18,17,0.130311,3.394695,1.357271,0.02613557
612,9443,9452,9,16,0.2060372,2.144444,1.111404,0.07618989
613,9444,9545,101,17,0.1161109,3.294313,2.134986,0.04294858
614,9444,9502,58,18,0.06682287,5.046684,1.39669,0.08144191
615,9444,9521,77,20,0.01939623,2.213075,1.657861,0.02629141
616,9446,9461,15,17,0.1849779,3.458012,0.6841255,0.08126846
617,9446,9505,59,18,0.09631874,3.411572,1.317441,0.0175219
618,9447,9622,175,16,0.07288372,3.444814,2.613554,0.4533974
619,9447,9476,29,13,0.09494865,3.095071,3.433177,0.234091
620,9447,9628,181,18,0.05878105,3.722087,2.528067,0.02184794
621,9451,9517,66,12,0.1059077,1.711259,3.206661,0.1035429
622,9451,9717,266,18,0.05372516,5.456168,2.721555,0.1671301
623,9455,9539,84,19,0.06233087,0.863422,1.238299,0.06573863
624,9455,9494,39,18,0.1078176,2.686518,1.622872,0.072741
625,9455,9463,8,18,0.1218536,3.479403,0.6837021,0.08337334
626,9457,9589,132,18,0.09459204,2.614609,2.705951,0.1103991
627,9458,9491,33,15,0.1362239,1.303735,1.554089,0.1051452
628,9458,9555,97,18,0.08468206,3.259774,1.916871,0.02672255
629,9459,9488,29,18,0.076391,2.284267,2.286451,0.09304161
630,9462,9472,10,16,0.2132385,1.536384,1.344041,0.09637269
631,9463,9511,48,17,0.04154224,3.181108,1.039277,0.06771492
632,9465,9487,22,16,0.09678067,0.891377,1.037677,0.07931653
633,9469,9564,95,14,0.218987,2.3392,5.297447,0.3483752
634,9470,9484,14,17,0.1159371,1.331121,0.7751315,0.08392741
635,9473,9534,61,19,0.1667236,3.259044,2.077286,0.06087531
636,9476,9544,68,18,0.0507435,4.694344,1.718151,0.07519747
637,9476,9489,13,16,0.1621128,0.8098453,1.195715,0.04597719
638,9476,9497,21,18,0.07034791,3.425739,0.7981818,0.08608758
639,9477,9488,11,17,0.1716528,4.197134,1.02731,0.02559994
640,9478,9522,44,18,0.05144268,1.789872,1.85366,0.1369781
641,9479,9503,24,15,0.1027513,1.019316,1.100235,0.06983849
642,9480,9530,50,19,0.0465505,4.277953,2.18882,0.01729454
643,9480,9508,28,17,0.174963,1.103886,1.159478,0.06382696
644,9481,9622,141,17,0.1219442,3.097703,3.083926,0.4546397
645,9484,9585,101,18,0.04073091,5.341319,1.312266,0.07720789
646,9484,9533,49,20,0.1268088,2.985518,1.110478,0.03881189
647,9485,9498,13,16,0.143028,0.8452258,0.8886503,0.04415685
648,9485,9498,13,18,0.1048425,1.545628,1.206764,0.0469908
649,9487,9550,63,19,0.07305816,2.804707,2.549244,0.1957486
650,9489,9541,52,18,0.1564251,3.029962,2.340293,0.02472017
651,9490,9526,36,19,0.07993085,3.93285,0.9198824,0.1053075
652,9492,9510,18,15,0.2501527,2.592945,2.172965,0.3867442
653,9493,9518,25,14,0.07785162,2.097282,1.910447,0.08071731
654,9494,9690,196,6,0.02464025,3.457283,1.548696,0.2112636
655,9496,9508,12,21,0.1221987,4.408371,0.7222804,0.02986042
656,9496,9568,72,20,0.1132121,3.826149,1.20495,0.06838493
657,9496,9568,72,7,0.0347098,4.576817,1.617305,0.2405046
658,9498,9520,22,18,0.08178042,2.590454,0.980406,0.03795223
659,9498,9517,19,18,0.1083241,1.198194,1.204046,0.04823511
660,9498,9506,8,18,0.3196162,1.474404,0.9013262,0.0522717
661,9500,9537,37,19,0.05034934,1.011481,1.010122,0.1214334
662,9500,9610,110,19,0.04717805,3.636117,3.932995,0.07290873
663,9500,9524,24,16,0.2821408,3.519354,1.833024,0.4265887
664,9501,9522,21,21,0.07572137,5.086215,1.681685,0.05507173
665,9501,9508,7,19,0.2338516,1.636584,1.270604,0.0566204
666,9504,9873,369,20,0.02819541,1.170764,1.109255,0.08475375
667,9506,9601,95,18,0.1137327,3.995087,2.083572,0.1039785
668,9507,9539,32,14,0.09777796,1.614937,0.9611652,0.09303153
669,9508,9594,86,16,0.06466232,4.434027,4.289879,0.1117336
670,9508,9585,77,19,0.172359,4.546301,1.750884,0.1397041
671,9509,9523,14,20,0.09946334,4.904353,0.5675852,0.1365304
672,9511,9738,227,20,0.1500607,6.568206,1.861967,0.08267416
673,9512,9647,135,8,0.06447925,5.510049,1.529661,0.3396415
674,9512,9520,8,15,0.1110516,1.035568,0.6635467,0.128546
675,9513,9522,9,21,0.2052671,1.639692,1.063282,0.04748743
676,9513,9523,10,16,0.08300455,1.172752,0.5426089,0.1121483
677,9514,9873,359,15,0.05538633,2.011389,2.332106,0.1237449
678,9514,9655,141,20,0.08724926,4.036862,1.918082,0.179641
679,9516,9544,28,17,0.4512694,1.939134,2.545113,0.3860691
680,9517,9536,19,20,0.1099489,0.6563472,1.209989,0.0889164
681,9518,9688,170,15,0.0190049,3.718378,1.965561,0.173005
682,9519,9542,23,21,0.07923897,2.789104,1.767133,0.04017877
683,9522,9545,23,21,0.05683102,4.46872,0.7707323,0.03261048
684,9522,9622,100,21,0.01907283,0.9757392,1.206488,0.1161174
685,9522,9539,17,21,0.08814248,0.3938316,0.8134899,0.04563034
686,9523,9540,17,19,0.1625937,3.102119,1.507316,0.01597095
687,9525,9551,26,15,0.1634876,0.9301002,1.453357,0.07551654
688,9525,9541,16,20,0.1280906,6.72019,0.9339732,0.07303445
689,9526,9548,22,21,0.1366028,7.584484,1.031764,0.1194898
690,9527,9679,152,17,0.09995652,4.9372,5.022205,0.07896381
691,9527,9563,36,15,0.05789677,1.559097,0.5173497,0.09257463
692,9528,9588,60,22,0.0691718,9.690218,1.513554,0.06066698
693,9529,9905,376,7,0.04907152,4.845748,2.118874,0.2746619
694,9529,9542,13,21,0.1086861,4.977191,1.351079,0.09532043
695,9531,9658,127,14,0.1548931,2.713866,1.783518,0.04205112
696,9532,9592,60,23,0.06445065,7.357823,1.531164,0.08734037
697,9537,9597,60,18,0.1255091,3.209948,2.716881,0.07280625
698,9537,9573,36,22,0.09596904,8.325138,1.145285,0.08356566
699,9540,9635,95,22,0.01631556,1.070788,1.590292,0.1629479
700,9541,9580,39,15,0.06144413,2.126559,1.104628,0.03313757
701,9544,9581,37,19,0.04473324,3.569734,1.114681,0.05936505
702,9544,9552,8,16,0.08530623,1.238465,0.4130448,0.08724392
703,9545,9570,25,14,0.05573139,1.286475,1.555942,0.06888448
704,9545,9599,54,19,0.1124519,2.110166,2.122589,0.08988496
705,9545,9551,6,17,0.1063209,1.372247,0.5137768,0.06848063
706,9546,9598,52,21,0.1523404,5.345956,1.710526,0.03956287
707,9549,9587,38,16,0.05842566,2.19816,1.15375,0.02533692
708,9550,9588,38,9,0.1027673,5.065163,2.137259,0.5078492
709,9553,9611,58,14,0.1800357,3.333295,4.465375,0.3718812
710,9553,9577,24,15,0.07482485,1.10478,1.040852,0.07124931
711,9555,9606,51,17,0.05685663,3.062078,1.609703,0.2457471
712,9555,9595,40,21,0.08709322,3.387127,1.381837,0.05361547
713,9557,9627,70,23,0.05903493,6.840996,1.630764,0.06025222
714,9557,9569,12,17,0.08376227,2.126466,0.5996503,0.01386292
715,9558,9676,118,16,0.09446983,5.378823,3.61674,0.06610385
716,9558,9890,332,19,0.06867681,3.424904,2.265803,0.1258185
717,9558,9573,15,18,0.1252784,1.312613,0.769726,0.01720176
718,9560,9587,27,21,0.04503939,1.352898,1.225888,0.07315189
719,9560,9757,197,21,0.06018633,3.815729,2.269534,0.1530282
720,9561,9722,161,16,0.01499224,3.881962,1.887148,0.1733448
721,9562,9581,19,21,0.2471653,5.364766,1.968327,0.1079279
722,9563,9571,8,19,0.09305739,0.8604081,0.4101166,0.009350725
723,9564,9575,11,20,0.05327328,1.207716,0.4690714,0.01148554
724,9567,9608,41,15,0.1130531,4.03152,1.460968,0.03902125
725,9572,9760,188,16,0.04212144,4.478488,1.923193,0.1991674
726,9573,9648,75,20,0.1325888,5.535625,1.664418,0.1323698
727,9574,9649,75,13,0.08802898,2.521502,2.555272,0.08889721
728,9574,9916,342,14,0.0827466,4.694545,5.129814,0.1950932
729,9574,9597,23,19,0.2166106,3.319598,3.412281,0.05283119
730,9575,9794,219,15,0.01572673,2.399442,2.771973,0.3557359
731,9575,9619,44,20,0.05898262,2.93555,1.969753,0.09142521
732,9575,9752,177,17,0.01439636,4.811007,0.9791868,0.189234
733,9575,9594,19,16,0.1258099,2.643822,1.353337,0.04152604
734,9576,9628,52,18,0.02152841,6.137479,0.7575237,0.212592
735,9581,9747,166,19,0.07778782,3.483332,2.413129,0.08484973
736,9581,9703,122,20,0.03829975,2.159187,2.533014,0.1051414
737,9581,9598,17,17,0.2137585,1.657995,1.92144,0.05444305
738,9582,9647,65,16,0.03673625,2.605697,1.858976,0.1491529
739,9585,9753,168,18,0.008886513,5.712795,1.42723,0.2405434
740,9587,9672,85,21,0.05234508,2.330512,1.494803,0.1260448
741,9590,9799,209,16,0.07370311,4.800012,1.652953,0.109329
742,9594,9727,133,16,0.0186746,2.308975,2.606143,0.3374806
743,9595,9617,22,17,0.06289887,3.34146,0.8441511,0.1620757
744,9596,9641,45,18,0.04425394,2.068264,0.8320308,0.1125831
745,9597,9612,15,15,0.1368034,2.044379,1.202457,0.0646412
746,9601,9656,55,22,0.0449695,3.15799,0.8555808,0.1053758
747,9606,9651,45,13,0.0542981,2.763076,1.266818,0.05881673
748,9608,9684,76,17,0.0264042,4.608053,1.683514,0.1047991
749,9609,9713,104,17,0.0616603,6.568347,2.340465,0.1435288
750,9610,10639,1029,16,0.004735299,3.351814,3.107308,0.2871323
751,9610,9639,29,19,0.02391073,1.950386,0.6218821,0.08380938
752,9611,9644,33,20,0.02034346,2.788133,0.930444,0.0950164
753,9614,9741,127,7,0.0146098,3.258811,0.9996419,0.1475901
754,9614,9739,125,18,0.01598407,5.346935,1.045818,0.08405957
755,9615,9640,25,8,0.05995338,5.718926,1.169051,0.1940798
756,9616,9651,35,21,0.1218427,9.552388,1.953601,0.09048299
757,9616,9690,74,9,0.06244325,4.194744,1.024474,0.111585
758,9621,9682,61,9,0.09507398,3.6089,1.4297,0.3333815
759,9623,9730,107,15,0.07463801,1.053271,1.748571,0.07435228
760,9623,9740,117,21,0.02696991,1.250505,0.9938807,0.105346
761,9623,9661,38,19,0.02178245,3.537794,0.6624609,0.1180566
762,9624,9649,25,20,0.03778157,3.251527,0.9434972,0.1226018
763,9626,9736,110,18,0.06564433,3.373275,5.650914,0.05318121
764,9626,9677,51,20,0.02894953,2.35014,0.762192,0.06147113
765,9627,9756,129,19,0.05330794,3.113888,2.672779,0.1689831
766,9627,9727,100,23,0.02368276,3.208618,0.9539082,0.1474891
767,9627,9670,43,20,0.01714618,2.315791,0.8833851,0.08928518
768,9628,9872,244,21,0.01412608,1.714107,1.266018,0.07170151
769,9629,9693,64,21,0.06600438,2.492037,1.781842,0.2639958
770,9633,9683,50,16,0.09848887,1.318924,2.9876,0.1327587
771,9641,9765,124,15,0.1687249,2.100706,1.534739,0.09968526
772,9642,9651,9,15,0.2792906,2.964625,1.058351,0.02289539
773,9643,9981,338,20,0.06580214,3.513731,2.701178,0.06223669
774,9644,9705,61,13,0.07325909,2.775412,1.763933,0.07204886
775,9645,9752,107,24,0.03222288,3.268103,1.01424,0.210889
776,9649,9963,314,16,0.04075662,1.096007,2.027048,0.05215675
777,9652,9821,169,16,0.08112516,5.147962,3.000219,0.5268143
778,9652,9865,213,14,0.0368585,1.723655,2.414105,0.07578202
779,9653,9793,140,20,0.09534997,4.70478,1.627554,0.1878984
780,9653,9700,47,10,0.08590853,5.317525,1.521607,0.09449854
781,9656,9772,116,21,0.04305501,1.667264,1.235239,0.1177412
782,9656,9675,19,21,0.2355667,4.297558,1.677676,0.05166291
783,9657,9668,11,16,0.172947,3.09158,1.683008,0.06171959
784,9660,9719,59,10,0.05583299,2.718953,0.9781265,0.2415237
785,9661,9690,29,21,0.07450678,4.940853,1.303071,0.1066514
786,9661,9704,43,22,0.06984527,1.891674,0.9083543,0.09934902
787,9662,9716,54,24,0.04290727,3.890803,0.8359864,0.1294637
788,9663,9844,181,22,0.01111998,1.661698,0.6879646,0.110871
789,9664,10435,771,8,0.03584311,6.150225,3.140519,0.1998853
790,9668,9699,31,10,0.103399,4.654304,1.020477,0.06124066
791,9671,9782,111,15,0.03832325,1.356236,1.135096,0.05622229
792,9671,9686,15,21,0.1370065,9.503437,2.64707,0.05593848
793,9672,9716,44,23,0.0982528,1.571356,1.159294,0.1135888
794,9673,9717,44,11,0.01912923,2.347411,0.6160073,0.3004248
795,9674,9785,111,12,0.007255549,1.381241,0.7934883,0.1510705
796,9675,9743,68,18,0.008246718,4.799253,0.4925889,0.1758657
797,9676,9767,91,19,0.006023837,4.749511,0.5481325,0.09202579
798,9677,9692,15,11,0.08593031,3.375794,0.7625936,0.04822581
799,9678,9751,73,17,0.03322457,0.6363016,2.71141,0.03240824
800,9679,9783,104,11,0.06695527,4.182959,1.240733,0.09839498
801,9681,9803,122,22,0.02144108,2.611689,1.507307,0.1834721
802,9682,9748,66,16,0.04069523,3.495108,2.976679,0.2076581
803,9683,9918,235,21,0.08990469,2.979886,1.884345,0.2363574
804,9683,9718,35,23,0.04002837,2.354719,1.047141,0.1050457
805,9685,9734,49,20,0.05647147,4.70504,3.344623,0.06612149
806,9686,9751,65,21,0.04329602,2.153646,1.928256,0.04954541
807,9686,9740,54,25,0.06136644,4.564387,1.251535,0.1592523
808,9687,9759,72,16,0.06953154,2.510871,2.845706,0.08811631
