Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
242,2,0.008359412,12.0121,3.597137, 0.5243236
243,2,0.008359412,12.0121,3.597137, 0.5243236
244,2,0.008359412,12.0121,3.597137, 0.5243236
245,2,0.008359412,12.0121,3.597137, 0.5243236
246,2,0.008359412,12.0121,3.597137, 0.5243236
247,2,0.008359412,12.0121,3.597137, 0.5243236
248,2,0.008359412,12.0121,3.597137, 0.5243236
249,2,0.008359412,12.0121,3.597137, 0.5243236
250,2,0.008359412,12.0121,3.597137, 0.5243236
251,2,0.008359412,12.0121,3.597137, 0.5243236
252,2,0.008359412,12.0121,3.597137, 0.5243236
253,2,0.008359412,12.0121,3.597137, 0.5243236
254,2,0.008359412,12.0121,3.597137, 0.5243236
255,2,0.008359412,12.0121,3.597137, 0.5243236
256,2,0.008359412,12.0121,3.597137, 0.5243236
257,2,0.008359412,12.0121,3.597137, 0.5243236
258,2,0.008359412,12.0121,3.597137, 0.5243236
259,2,0.008359412,12.0121,3.597137, 0.5243236
260,2,0.008359412,12.0121,3.597137, 0.5243236
261,2,0.008359412,12.0121,3.597137, 0.5243236
262,2,0.008359412,12.0121,3.597137, 0.5243236
263,2,0.008359412,12.0121,3.597137, 0.5243236
264,2,0.008359412,12.0121,3.597137, 0.5243236
265,2,0.008359412,12.0121,3.597137, 0.5243236
266,2,0.008359412,12.0121,3.597137, 0.5243236
267,2,0.008359412,12.0121,3.597137, 0.5243236
268,2,0.008359412,12.0121,3.597137, 0.5243236
269,2,0.008359412,12.0121,3.597137, 0.5243236
270,2,0.008359412,12.0121,3.597137, 0.5243236
271,2,0.008359412,12.0121,3.597137, 0.5243236
272,2,0.008359412,12.0121,3.597137, 0.5243236
273,2,0.008359412,12.0121,3.597137, 0.5243236
274,2,0.008359412,12.0121,3.597137, 0.5243236
275,2,0.008359412,12.0121,3.597137, 0.5243236
276,2,0.008359412,12.0121,3.597137, 0.5243236
277,2,0.008359412,12.0121,3.597137, 0.5243236
278,2,0.008359412,12.0121,3.597137, 0.5243236
279,2,0.008359412,12.0121,3.597137, 0.5243236
280,2,0.008359412,12.0121,3.597137, 0.5243236
281,2,0.008359412,12.0121,3.597137, 0.5243236
282,2,0.008359412,12.0121,3.597137, 0.5243236
283,2,0.008359412,12.0121,3.597137, 0.5243236
284,2,0.008359412,12.0121,3.597137, 0.5243236
285,2,0.008359412,12.0121,3.597137, 0.5243236
286,2,0.008359412,12.0121,3.597137, 0.5243236
287,2,0.008359412,12.0121,3.597137, 0.5243236
288,2,0.008359412,12.0121,3.597137, 0.5243236
289,2,0.008359412,12.0121,3.597137, 0.5243236
290,2,0.008359412,12.0121,3.597137, 0.5243236
291,2,0.008359412,12.0121,3.597137, 0.5243236
292,2,0.008359412,12.0121,3.597137, 0.5243236
293,2,0.008359412,12.0121,3.597137, 0.5243236
294,2,0.008359412,12.0121,3.597137, 0.5243236
295,2,0.008359412,12.0121,3.597137, 0.5243236
296,2,0.008359412,12.0121,3.597137, 0.5243236
297,2,0.008359412,12.0121,3.597137, 0.5243236
298,2,0.008359412,12.0121,3.597137, 0.5243236
299,2,0.008359412,12.0121,3.597137, 0.5243236
300,2,0.008359412,12.0121,3.597137, 0.5243236
301,2,0.008359412,12.0121,3.597137, 0.5243236
302,2,0.008359412,12.0121,3.597137, 0.5243236
303,2,0.008359412,12.0121,3.597137, 0.5243236
304,2,0.008359412,12.0121,3.597137, 0.5243236
305,2,0.008359412,12.0121,3.597137, 0.5243236
306,2,0.008359412,12.0121,3.597137, 0.5243236
307,2,0.008359412,12.0121,3.597137, 0.5243236
308,2,0.008359412,12.0121,3.597137, 0.5243236
309,2,0.008359412,12.0121,3.597137, 0.5243236
310,2,0.008359412,12.0121,3.597137, 0.5243236
311,2,0.008359412,12.0121,3.597137, 0.5243236
312,2,0.008359412,12.0121,3.597137, 0.5243236
313,2,0.008359412,12.0121,3.597137, 0.5243236
314,2,0.008359412,12.0121,3.597137, 0.5243236
315,2,0.008359412,12.0121,3.597137, 0.5243236
316,2,0.008359412,12.0121,3.597137, 0.5243236
317,2,0.008359412,12.0121,3.597137, 0.5243236
318,2,0.008359412,12.0121,3.597137, 0.5243236
319,2,0.008359412,12.0121,3.597137, 0.5243236
320,2,0.008359412,12.0121,3.597137, 0.5243236
321,2,0.008359412,12.0121,3.597137, 0.5243236
322,2,0.008359412,12.0121,3.597137, 0.5243236
323,2,0.008359412,12.0121,3.597137, 0.5243236
324,2,0.008359412,12.0121,3.597137, 0.5243236
325,2,0.008359412,12.0121,3.597137, 0.5243236
326,2,0.008359412,12.0121,3.597137, 0.5243236
327,2,0.008359412,12.0121,3.597137, 0.5243236
328,2,0.008359412,12.0121,3.597137, 0.5243236
329,2,0.008359412,12.0121,3.597137, 0.5243236
330,2,0.008359412,12.0121,3.597137, 0.5243236
331,2,0.008359412,12.0121,3.597137, 0.5243236
332,2,0.008359412,12.0121,3.597137, 0.5243236
333,2,0.008359412,12.0121,3.597137, 0.5243236
334,2,0.008359412,12.0121,3.597137, 0.5243236
335,2,0.008359412,12.0121,3.597137, 0.5243236
336,2,0.008359412,12.0121,3.597137, 0.5243236
337,2,0.008359412,12.0121,3.597137, 0.5243236
338,2,0.008359412,12.0121,3.597137, 0.5243236
339,2,0.008359412,12.0121,3.597137, 0.5243236
340,2,0.008359412,12.0121,3.597137, 0.5243236
341,2,0.008359412,12.0121,3.597137, 0.5243236
342,2,0.008359412,12.0121,3.597137, 0.5243236
343,2,0.008359412,12.0121,3.597137, 0.5243236
344,2,0.008359412,12.0121,3.597137, 0.5243236
345,2,0.008359412,12.0121,3.597137, 0.5243236
346,2,0.008359412,12.0121,3.597137, 0.5243236
347,2,0.008359412,12.0121,3.597137, 0.5243236
348,2,0.008359412,12.0121,3.597137, 0.5243236
349,2,0.008359412,12.0121,3.597137, 0.5243236
350,2,0.008359412,12.0121,3.597137, 0.5243236
351,2,0.008359412,12.0121,3.597137, 0.5243236
352,2,0.008359412,12.0121,3.597137, 0.5243236
353,2,0.008359412,12.0121,3.597137, 0.5243236
354,2,0.008359412,12.0121,3.597137, 0.5243236
355,2,0.008359412,12.0121,3.597137, 0.5243236
356,2,0.008359412,12.0121,3.597137, 0.5243236
357,2,0.008359412,12.0121,3.597137, 0.5243236
358,2,0.008359412,12.0121,3.597137, 0.5243236
359,2,0.008359412,12.0121,3.597137, 0.5243236
360,2,0.008359412,12.0121,3.597137, 0.5243236
361,2,0.008359412,12.0121,3.597137, 0.5243236
362,2,0.008359412,12.0121,3.597137, 0.5243236
363,2,0.008359412,12.0121,3.597137, 0.5243236
364,2,0.008359412,12.0121,3.597137, 0.5243236
365,2,0.008359412,12.0121,3.597137, 0.5243236
366,2,0.008359412,12.0121,3.597137, 0.5243236
367,2,0.008359412,12.0121,3.597137, 0.5243236
368,2,0.008359412,12.0121,3.597137, 0.5243236
369,2,0.008359412,12.0121,3.597137, 0.5243236
370,2,0.008359412,12.0121,3.597137, 0.5243236
371,2,0.008359412,12.0121,3.597137, 0.5243236
372,2,0.008359412,12.0121,3.597137, 0.5243236
373,2,0.008359412,12.0121,3.597137, 0.5243236
374,2,0.008359412,12.0121,3.597137, 0.5243236
375,2,0.008359412,12.0121,3.597137, 0.5243236
376,2,0.008359412,12.0121,3.597137, 0.5243236
377,2,0.008359412,12.0121,3.597137, 0.5243236
378,2,0.008359412,12.0121,3.597137, 0.5243236
