Creature ID,Birth Time,Death Time,Life Time,Generation,Speed,Smell Radius,Full,Angle Change
0,0,-1,-1,0,0.01,3,10,0.5
1,1,-1,-1,1,0.005351953,3.722416,12.93468,0.6972698
