Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
189,2,0.007661541,12.02481,2.733983, 0.6148459
190,2,0.007661541,12.02481,2.733983, 0.6148459
191,2,0.007661541,12.02481,2.733983, 0.6148459
192,2,0.007661541,12.02481,2.733983, 0.6148459
193,2,0.007661541,12.02481,2.733983, 0.6148459
194,2,0.007661541,12.02481,2.733983, 0.6148459
195,2,0.007661541,12.02481,2.733983, 0.6148459
196,2,0.007661541,12.02481,2.733983, 0.6148459
197,2,0.007661541,12.02481,2.733983, 0.6148459
198,2,0.007661541,12.02481,2.733983, 0.6148459
199,2,0.007661541,12.02481,2.733983, 0.6148459
200,2,0.007661541,12.02481,2.733983, 0.6148459
201,2,0.007661541,12.02481,2.733983, 0.6148459
202,2,0.007661541,12.02481,2.733983, 0.6148459
203,2,0.007661541,12.02481,2.733983, 0.6148459
204,2,0.007661541,12.02481,2.733983, 0.6148459
205,2,0.007661541,12.02481,2.733983, 0.6148459
206,2,0.007661541,12.02481,2.733983, 0.6148459
207,2,0.007661541,12.02481,2.733983, 0.6148459
208,2,0.007661541,12.02481,2.733983, 0.6148459
209,2,0.007661541,12.02481,2.733983, 0.6148459
210,2,0.007661541,12.02481,2.733983, 0.6148459
211,2,0.007661541,12.02481,2.733983, 0.6148459
212,2,0.007661541,12.02481,2.733983, 0.6148459
213,2,0.007661541,12.02481,2.733983, 0.6148459
214,2,0.007661541,12.02481,2.733983, 0.6148459
215,2,0.007661541,12.02481,2.733983, 0.6148459
216,2,0.007661541,12.02481,2.733983, 0.6148459
217,2,0.007661541,12.02481,2.733983, 0.6148459
218,2,0.007661541,12.02481,2.733983, 0.6148459
219,2,0.007661541,12.02481,2.733983, 0.6148459
220,2,0.007661541,12.02481,2.733983, 0.6148459
221,2,0.007661541,12.02481,2.733983, 0.6148459
222,2,0.007661541,12.02481,2.733983, 0.6148459
223,2,0.007661541,12.02481,2.733983, 0.6148459
224,2,0.007661541,12.02481,2.733983, 0.6148459
225,2,0.007661541,12.02481,2.733983, 0.6148459
226,2,0.007661541,12.02481,2.733983, 0.6148459
227,2,0.007661541,12.02481,2.733983, 0.6148459
228,2,0.007661541,12.02481,2.733983, 0.6148459
229,2,0.007661541,12.02481,2.733983, 0.6148459
230,2,0.007661541,12.02481,2.733983, 0.6148459
231,2,0.007661541,12.02481,2.733983, 0.6148459
232,2,0.007661541,12.02481,2.733983, 0.6148459
233,2,0.007661541,12.02481,2.733983, 0.6148459
234,2,0.007661541,12.02481,2.733983, 0.6148459
235,2,0.007661541,12.02481,2.733983, 0.6148459
236,2,0.007661541,12.02481,2.733983, 0.6148459
237,2,0.007661541,12.02481,2.733983, 0.6148459
238,2,0.007661541,12.02481,2.733983, 0.6148459
239,2,0.007661541,12.02481,2.733983, 0.6148459
240,2,0.007661541,12.02481,2.733983, 0.6148459
241,2,0.007661541,12.02481,2.733983, 0.6148459
242,2,0.007661541,12.02481,2.733983, 0.6148459
243,2,0.007661541,12.02481,2.733983, 0.6148459
244,2,0.007661541,12.02481,2.733983, 0.6148459
245,2,0.007661541,12.02481,2.733983, 0.6148459
246,2,0.007661541,12.02481,2.733983, 0.6148459
247,2,0.007661541,12.02481,2.733983, 0.6148459
248,2,0.007661541,12.02481,2.733983, 0.6148459
249,2,0.007661541,12.02481,2.733983, 0.6148459
250,2,0.007661541,12.02481,2.733983, 0.6148459
251,2,0.007661541,12.02481,2.733983, 0.6148459
252,2,0.007661541,12.02481,2.733983, 0.6148459
253,2,0.007661541,12.02481,2.733983, 0.6148459
254,2,0.007661541,12.02481,2.733983, 0.6148459
255,2,0.007661541,12.02481,2.733983, 0.6148459
256,2,0.007661541,12.02481,2.733983, 0.6148459
257,2,0.007661541,12.02481,2.733983, 0.6148459
258,2,0.007661541,12.02481,2.733983, 0.6148459
259,2,0.007661541,12.02481,2.733983, 0.6148459
260,2,0.007661541,12.02481,2.733983, 0.6148459
261,2,0.007661541,12.02481,2.733983, 0.6148459
262,2,0.007661541,12.02481,2.733983, 0.6148459
263,2,0.007661541,12.02481,2.733983, 0.6148459
264,2,0.007661541,12.02481,2.733983, 0.6148459
265,2,0.007661541,12.02481,2.733983, 0.6148459
266,2,0.007661541,12.02481,2.733983, 0.6148459
267,2,0.007661541,12.02481,2.733983, 0.6148459
268,2,0.007661541,12.02481,2.733983, 0.6148459
269,2,0.007661541,12.02481,2.733983, 0.6148459
270,2,0.007661541,12.02481,2.733983, 0.6148459
271,2,0.007661541,12.02481,2.733983, 0.6148459
272,2,0.007661541,12.02481,2.733983, 0.6148459
273,2,0.007661541,12.02481,2.733983, 0.6148459
274,2,0.007661541,12.02481,2.733983, 0.6148459
275,2,0.007661541,12.02481,2.733983, 0.6148459
276,2,0.007661541,12.02481,2.733983, 0.6148459
277,2,0.007661541,12.02481,2.733983, 0.6148459
278,2,0.007661541,12.02481,2.733983, 0.6148459
279,2,0.007661541,12.02481,2.733983, 0.6148459
280,2,0.007661541,12.02481,2.733983, 0.6148459
281,2,0.007661541,12.02481,2.733983, 0.6148459
282,2,0.007661541,12.02481,2.733983, 0.6148459
283,2,0.007661541,12.02481,2.733983, 0.6148459
284,2,0.007661541,12.02481,2.733983, 0.6148459
285,2,0.007661541,12.02481,2.733983, 0.6148459
286,2,0.007661541,12.02481,2.733983, 0.6148459
287,2,0.007661541,12.02481,2.733983, 0.6148459
288,2,0.007661541,12.02481,2.733983, 0.6148459
289,2,0.007661541,12.02481,2.733983, 0.6148459
290,2,0.007661541,12.02481,2.733983, 0.6148459
291,2,0.007661541,12.02481,2.733983, 0.6148459
292,2,0.007661541,12.02481,2.733983, 0.6148459
293,2,0.007661541,12.02481,2.733983, 0.6148459
294,2,0.007661541,12.02481,2.733983, 0.6148459
295,2,0.007661541,12.02481,2.733983, 0.6148459
296,2,0.007661541,12.02481,2.733983, 0.6148459
297,2,0.007661541,12.02481,2.733983, 0.6148459
298,2,0.007661541,12.02481,2.733983, 0.6148459
299,2,0.007661541,12.02481,2.733983, 0.6148459
300,2,0.007661541,12.02481,2.733983, 0.6148459
301,2,0.007661541,12.02481,2.733983, 0.6148459
302,2,0.007661541,12.02481,2.733983, 0.6148459
303,2,0.007661541,12.02481,2.733983, 0.6148459
304,2,0.007661541,12.02481,2.733983, 0.6148459
305,2,0.007661541,12.02481,2.733983, 0.6148459
306,2,0.007661541,12.02481,2.733983, 0.6148459
307,2,0.007661541,12.02481,2.733983, 0.6148459
308,2,0.007661541,12.02481,2.733983, 0.6148459
309,2,0.007661541,12.02481,2.733983, 0.6148459
310,2,0.007661541,12.02481,2.733983, 0.6148459
311,2,0.007661541,12.02481,2.733983, 0.6148459
312,2,0.007661541,12.02481,2.733983, 0.6148459
313,2,0.007661541,12.02481,2.733983, 0.6148459
314,2,0.007661541,12.02481,2.733983, 0.6148459
315,2,0.007661541,12.02481,2.733983, 0.6148459
316,2,0.007661541,12.02481,2.733983, 0.6148459
317,2,0.007661541,12.02481,2.733983, 0.6148459
318,2,0.007661541,12.02481,2.733983, 0.6148459
319,2,0.007661541,12.02481,2.733983, 0.6148459
320,2,0.007661541,12.02481,2.733983, 0.6148459
321,2,0.007661541,12.02481,2.733983, 0.6148459
322,2,0.007661541,12.02481,2.733983, 0.6148459
323,2,0.007661541,12.02481,2.733983, 0.6148459
324,2,0.007661541,12.02481,2.733983, 0.6148459
325,2,0.007661541,12.02481,2.733983, 0.6148459
326,2,0.007661541,12.02481,2.733983, 0.6148459
327,2,0.007661541,12.02481,2.733983, 0.6148459
328,2,0.007661541,12.02481,2.733983, 0.6148459
329,2,0.007661541,12.02481,2.733983, 0.6148459
330,2,0.007661541,12.02481,2.733983, 0.6148459
331,2,0.007661541,12.02481,2.733983, 0.6148459
332,2,0.007661541,12.02481,2.733983, 0.6148459
333,2,0.007661541,12.02481,2.733983, 0.6148459
334,2,0.007661541,12.02481,2.733983, 0.6148459
335,2,0.007661541,12.02481,2.733983, 0.6148459
336,2,0.007661541,12.02481,2.733983, 0.6148459
337,2,0.007661541,12.02481,2.733983, 0.6148459
338,2,0.007661541,12.02481,2.733983, 0.6148459
339,2,0.007661541,12.02481,2.733983, 0.6148459
340,2,0.007661541,12.02481,2.733983, 0.6148459
341,2,0.007661541,12.02481,2.733983, 0.6148459
342,2,0.007661541,12.02481,2.733983, 0.6148459
343,2,0.007661541,12.02481,2.733983, 0.6148459
344,2,0.007661541,12.02481,2.733983, 0.6148459
345,2,0.007661541,12.02481,2.733983, 0.6148459
346,2,0.007661541,12.02481,2.733983, 0.6148459
347,2,0.007661541,12.02481,2.733983, 0.6148459
348,2,0.007661541,12.02481,2.733983, 0.6148459
349,2,0.007661541,12.02481,2.733983, 0.6148459
350,2,0.007661541,12.02481,2.733983, 0.6148459
351,2,0.007661541,12.02481,2.733983, 0.6148459
352,2,0.007661541,12.02481,2.733983, 0.6148459
353,2,0.007661541,12.02481,2.733983, 0.6148459
354,2,0.007661541,12.02481,2.733983, 0.6148459
355,2,0.007661541,12.02481,2.733983, 0.6148459
356,2,0.007661541,12.02481,2.733983, 0.6148459
357,2,0.007661541,12.02481,2.733983, 0.6148459
358,2,0.007661541,12.02481,2.733983, 0.6148459
359,2,0.007661541,12.02481,2.733983, 0.6148459
360,2,0.007661541,12.02481,2.733983, 0.6148459
361,2,0.007661541,12.02481,2.733983, 0.6148459
362,2,0.007661541,12.02481,2.733983, 0.6148459
363,2,0.007661541,12.02481,2.733983, 0.6148459
364,2,0.007661541,12.02481,2.733983, 0.6148459
365,2,0.007661541,12.02481,2.733983, 0.6148459
366,2,0.007661541,12.02481,2.733983, 0.6148459
367,2,0.007661541,12.02481,2.733983, 0.6148459
368,2,0.007661541,12.02481,2.733983, 0.6148459
369,2,0.007661541,12.02481,2.733983, 0.6148459
370,2,0.007661541,12.02481,2.733983, 0.6148459
371,2,0.007661541,12.02481,2.733983, 0.6148459
372,2,0.007661541,12.02481,2.733983, 0.6148459
373,2,0.007661541,12.02481,2.733983, 0.6148459
374,2,0.007661541,12.02481,2.733983, 0.6148459
375,2,0.007661541,12.02481,2.733983, 0.6148459
376,2,0.007661541,12.02481,2.733983, 0.6148459
377,2,0.007661541,12.02481,2.733983, 0.6148459
378,2,0.007661541,12.02481,2.733983, 0.6148459
379,2,0.007661541,12.02481,2.733983, 0.6148459
380,2,0.007661541,12.02481,2.733983, 0.6148459
381,2,0.007661541,12.02481,2.733983, 0.6148459
382,2,0.007661541,12.02481,2.733983, 0.6148459
383,2,0.007661541,12.02481,2.733983, 0.6148459
384,2,0.007661541,12.02481,2.733983, 0.6148459
385,2,0.007661541,12.02481,2.733983, 0.6148459
386,2,0.007661541,12.02481,2.733983, 0.6148459
387,2,0.007661541,12.02481,2.733983, 0.6148459
388,2,0.007661541,12.02481,2.733983, 0.6148459
389,2,0.007661541,12.02481,2.733983, 0.6148459
390,2,0.007661541,12.02481,2.733983, 0.6148459
391,2,0.007661541,12.02481,2.733983, 0.6148459
392,2,0.007661541,12.02481,2.733983, 0.6148459
393,2,0.007661541,12.02481,2.733983, 0.6148459
394,2,0.007661541,12.02481,2.733983, 0.6148459
395,2,0.007661541,12.02481,2.733983, 0.6148459
396,2,0.007661541,12.02481,2.733983, 0.6148459
397,2,0.007661541,12.02481,2.733983, 0.6148459
398,2,0.007661541,12.02481,2.733983, 0.6148459
399,2,0.007661541,12.02481,2.733983, 0.6148459
400,2,0.007661541,12.02481,2.733983, 0.6148459
401,2,0.007661541,12.02481,2.733983, 0.6148459
402,2,0.007661541,12.02481,2.733983, 0.6148459
403,2,0.007661541,12.02481,2.733983, 0.6148459
404,2,0.007661541,12.02481,2.733983, 0.6148459
405,2,0.007661541,12.02481,2.733983, 0.6148459
406,2,0.007661541,12.02481,2.733983, 0.6148459
407,2,0.007661541,12.02481,2.733983, 0.6148459
408,2,0.007661541,12.02481,2.733983, 0.6148459
409,2,0.007661541,12.02481,2.733983, 0.6148459
410,2,0.007661541,12.02481,2.733983, 0.6148459
411,2,0.007661541,12.02481,2.733983, 0.6148459
412,2,0.007661541,12.02481,2.733983, 0.6148459
413,2,0.007661541,12.02481,2.733983, 0.6148459
414,2,0.007661541,12.02481,2.733983, 0.6148459
415,2,0.007661541,12.02481,2.733983, 0.6148459
416,2,0.007661541,12.02481,2.733983, 0.6148459
417,2,0.007661541,12.02481,2.733983, 0.6148459
418,2,0.007661541,12.02481,2.733983, 0.6148459
419,2,0.007661541,12.02481,2.733983, 0.6148459
420,2,0.007661541,12.02481,2.733983, 0.6148459
421,2,0.007661541,12.02481,2.733983, 0.6148459
422,2,0.007661541,12.02481,2.733983, 0.6148459
423,2,0.007661541,12.02481,2.733983, 0.6148459
424,2,0.007661541,12.02481,2.733983, 0.6148459
425,2,0.007661541,12.02481,2.733983, 0.6148459
426,2,0.007661541,12.02481,2.733983, 0.6148459
427,2,0.007661541,12.02481,2.733983, 0.6148459
428,2,0.007661541,12.02481,2.733983, 0.6148459
429,2,0.007661541,12.02481,2.733983, 0.6148459
430,2,0.007661541,12.02481,2.733983, 0.6148459
431,2,0.007661541,12.02481,2.733983, 0.6148459
432,2,0.007661541,12.02481,2.733983, 0.6148459
433,2,0.007661541,12.02481,2.733983, 0.6148459
434,2,0.007661541,12.02481,2.733983, 0.6148459
435,2,0.007661541,12.02481,2.733983, 0.6148459
436,2,0.007661541,12.02481,2.733983, 0.6148459
437,2,0.007661541,12.02481,2.733983, 0.6148459
438,2,0.007661541,12.02481,2.733983, 0.6148459
439,2,0.007661541,12.02481,2.733983, 0.6148459
440,2,0.007661541,12.02481,2.733983, 0.6148459
441,2,0.007661541,12.02481,2.733983, 0.6148459
442,2,0.007661541,12.02481,2.733983, 0.6148459
443,2,0.007661541,12.02481,2.733983, 0.6148459
444,2,0.007661541,12.02481,2.733983, 0.6148459
445,2,0.007661541,12.02481,2.733983, 0.6148459
446,2,0.007661541,12.02481,2.733983, 0.6148459
447,2,0.007661541,12.02481,2.733983, 0.6148459
448,2,0.007661541,12.02481,2.733983, 0.6148459
449,2,0.007661541,12.02481,2.733983, 0.6148459
450,2,0.007661541,12.02481,2.733983, 0.6148459
451,2,0.007661541,12.02481,2.733983, 0.6148459
452,2,0.007661541,12.02481,2.733983, 0.6148459
453,2,0.007661541,12.02481,2.733983, 0.6148459
454,2,0.007661541,12.02481,2.733983, 0.6148459
455,2,0.007661541,12.02481,2.733983, 0.6148459
456,2,0.007661541,12.02481,2.733983, 0.6148459
457,2,0.007661541,12.02481,2.733983, 0.6148459
458,2,0.007661541,12.02481,2.733983, 0.6148459
459,2,0.007661541,12.02481,2.733983, 0.6148459
460,2,0.007661541,12.02481,2.733983, 0.6148459
461,2,0.007661541,12.02481,2.733983, 0.6148459
462,2,0.007661541,12.02481,2.733983, 0.6148459
463,2,0.007661541,12.02481,2.733983, 0.6148459
464,2,0.007661541,12.02481,2.733983, 0.6148459
465,2,0.007661541,12.02481,2.733983, 0.6148459
466,2,0.007661541,12.02481,2.733983, 0.6148459
467,2,0.007661541,12.02481,2.733983, 0.6148459
468,2,0.007661541,12.02481,2.733983, 0.6148459
469,2,0.007661541,12.02481,2.733983, 0.6148459
470,2,0.007661541,12.02481,2.733983, 0.6148459
471,2,0.007661541,12.02481,2.733983, 0.6148459
472,2,0.007661541,12.02481,2.733983, 0.6148459
473,2,0.007661541,12.02481,2.733983, 0.6148459
474,2,0.007661541,12.02481,2.733983, 0.6148459
475,2,0.007661541,12.02481,2.733983, 0.6148459
476,2,0.007661541,12.02481,2.733983, 0.6148459
477,2,0.007661541,12.02481,2.733983, 0.6148459
478,2,0.007661541,12.02481,2.733983, 0.6148459
479,2,0.007661541,12.02481,2.733983, 0.6148459
480,2,0.007661541,12.02481,2.733983, 0.6148459
481,2,0.007661541,12.02481,2.733983, 0.6148459
482,2,0.007661541,12.02481,2.733983, 0.6148459
483,2,0.007661541,12.02481,2.733983, 0.6148459
484,2,0.007661541,12.02481,2.733983, 0.6148459
485,2,0.007661541,12.02481,2.733983, 0.6148459
486,2,0.007661541,12.02481,2.733983, 0.6148459
487,2,0.007661541,12.02481,2.733983, 0.6148459
488,2,0.007661541,12.02481,2.733983, 0.6148459
489,2,0.007661541,12.02481,2.733983, 0.6148459
490,2,0.007661541,12.02481,2.733983, 0.6148459
491,2,0.007661541,12.02481,2.733983, 0.6148459
492,2,0.007661541,12.02481,2.733983, 0.6148459
493,2,0.007661541,12.02481,2.733983, 0.6148459
494,2,0.007661541,12.02481,2.733983, 0.6148459
495,2,0.007661541,12.02481,2.733983, 0.6148459
496,2,0.007661541,12.02481,2.733983, 0.6148459
497,2,0.007661541,12.02481,2.733983, 0.6148459
498,2,0.007661541,12.02481,2.733983, 0.6148459
499,2,0.007661541,12.02481,2.733983, 0.6148459
500,2,0.007661541,12.02481,2.733983, 0.6148459
501,2,0.007661541,12.02481,2.733983, 0.6148459
502,2,0.007661541,12.02481,2.733983, 0.6148459
503,2,0.007661541,12.02481,2.733983, 0.6148459
504,2,0.007661541,12.02481,2.733983, 0.6148459
505,2,0.007661541,12.02481,2.733983, 0.6148459
506,2,0.007661541,12.02481,2.733983, 0.6148459
507,2,0.007661541,12.02481,2.733983, 0.6148459
508,2,0.007661541,12.02481,2.733983, 0.6148459
509,2,0.007661541,12.02481,2.733983, 0.6148459
510,2,0.007661541,12.02481,2.733983, 0.6148459
511,2,0.007661541,12.02481,2.733983, 0.6148459
512,2,0.007661541,12.02481,2.733983, 0.6148459
513,2,0.007661541,12.02481,2.733983, 0.6148459
514,2,0.007661541,12.02481,2.733983, 0.6148459
515,2,0.007661541,12.02481,2.733983, 0.6148459
516,2,0.007661541,12.02481,2.733983, 0.6148459
