Plant ID,Birth Time,Death Time,Life Time,Generation,Growth Rate
1042,9027,9032,5,38,1
1043,9028,9041,13,42,1
1044,9028,9078,50,38,1
1045,9029,9032,3,40,1
1046,9029,9130,101,43,1
1047,9030,9222,192,42,1
1048,9030,9316,286,41,1
1049,9031,9115,84,44,1
1050,9031,9114,83,46,1
1051,9032,9071,39,40,1
1052,9032,9074,42,46,1
1053,9032,9039,7,43,1
1054,9032,9120,88,36,1
1055,9032,9292,260,44,1
1056,9032,9060,28,39,1
1057,9032,9039,7,39,1
1058,9032,9082,50,40,1
1059,9032,9054,22,42,1
1060,9033,9042,9,40,1
1061,9033,9036,3,38,1
1062,9033,9111,78,49,1
1063,9033,9129,96,44,1
1064,9035,9111,76,33,1
1065,9035,9096,61,47,1
1066,9036,9057,21,44,1
1067,9036,9245,209,42,1
1068,9037,9048,11,41,1
1069,9037,9224,187,43,1
1070,9038,9101,63,47,1
1071,9039,9093,54,28,1
1072,9039,9232,193,34,1
1073,9039,9052,13,41,1
1074,9040,9192,152,36,1
1075,9040,9083,43,43,1
1076,9040,9055,15,44,1
1077,9041,9173,132,40,1
1078,9041,9138,97,34,1
1079,9042,9046,4,43,1
1080,9043,9220,177,34,1
1081,9044,9147,103,46,1
1082,9044,9090,46,48,1
1083,9045,9147,102,36,1
1084,9045,9220,175,42,1
1085,9045,9241,196,44,1
1086,9045,9211,166,35,1
1087,9045,9080,35,43,1
1088,9046,9379,333,39,1
1089,9046,9064,18,42,1
1090,9048,9140,92,35,1
1091,9048,9363,315,48,1
1092,9048,9070,22,45,1
1093,9049,9261,212,45,1
1094,9049,9138,89,41,1
1095,9049,9186,137,38,1
1096,9049,9149,100,38,1
1097,9049,9321,272,49,1
1098,9051,9214,163,49,1
1099,9051,9057,6,39,1
1100,9052,9142,90,42,1
1101,9053,9087,34,46,1
1102,9053,9183,130,34,1
1103,9053,9112,59,42,1
1104,9054,9090,36,30,1
1105,9054,9211,157,47,1
1106,9054,9171,117,37,1
1107,9054,9062,8,47,1
1108,9055,9090,35,43,1
1109,9055,9147,92,34,1
1110,9055,9220,165,41,1
1111,9055,9078,23,43,1
1112,9055,9257,202,50,1
1113,9056,9271,215,51,1
1114,9057,9061,4,44,1
1115,9057,9177,120,33,1
1116,9057,9147,90,45,1
1117,9059,9079,20,39,1
1118,9059,9173,114,41,1
1119,9059,9169,110,44,1
1120,9059,9073,14,45,1
1121,9060,9076,16,35,1
1122,9060,9223,163,45,1
1123,9060,9137,77,40,1
1124,9060,9105,45,42,1
1125,9061,9064,3,35,1
1126,9061,9080,19,38,1
1127,9061,9149,88,39,1
1128,9061,9210,149,50,1
1129,9062,9548,486,43,1
1130,9063,9100,37,36,1
1131,9063,9120,57,47,1
1132,9064,9184,120,35,1
1133,9064,9095,31,42,1
1134,9066,9117,51,45,1
1135,9067,9114,47,40,1
1136,9067,9199,132,43,1
1137,9067,9130,63,36,1
1138,9068,9095,27,48,1
1139,9069,9125,56,34,1
1140,9069,9087,18,31,1
1141,9070,9103,33,45,1
1142,9070,9118,48,38,1
1143,9070,9319,249,52,1
1144,9071,9094,23,43,1
1145,9071,9075,4,36,1
1146,9071,9264,193,47,1
1147,9073,9194,121,37,1
1148,9073,9088,15,42,1
1149,9073,9128,55,31,1
1150,9073,9084,11,36,1
1151,9074,9091,17,47,1
1152,9074,9209,135,39,1
1153,9074,9117,43,44,1
1154,9075,9106,31,45,1
1155,9075,9141,66,35,1
1156,9075,9224,149,43,1
1157,9076,9088,12,39,1
1158,9076,9091,15,37,1
1159,9078,9104,26,41,1
1160,9078,9090,12,43,1
1161,9079,9145,66,44,1
1162,9079,9113,34,29,1
1163,9079,9346,267,48,1
1164,9080,9126,46,38,1
1165,9080,9249,169,36,1
1166,9081,9234,153,45,1
1167,9082,9105,23,43,1
1168,9082,9085,3,41,1
1169,9083,9153,70,40,1
1170,9083,9117,34,44,1
1171,9083,9110,27,43,1
1172,9084,9152,68,34,1
1173,9085,9088,3,42,1
1174,9085,9095,10,34,1
1175,9085,9156,71,31,1
1176,9085,9225,140,35,1
1177,9086,9292,206,49,1
1178,9086,9089,3,46,1
1179,9087,9154,67,33,1
1180,9087,9131,44,47,1
1181,9087,9125,38,45,1
1182,9087,9096,9,40,1
1183,9088,9179,91,39,1
1184,9088,9221,133,42,1
1185,9088,9096,8,45,1
1186,9088,9293,205,37,1
1187,9089,9178,89,36,1
1188,9090,9244,154,40,1
1189,9090,9282,192,44,1
1190,9090,9211,121,33,1
1191,9090,9113,23,48,1
1192,9091,9113,22,44,1
1193,9091,9264,173,44,1
1194,9091,9355,264,49,1
1195,9091,9121,30,46,1
1196,9091,9136,45,30,1
1197,9092,9271,179,44,1
1198,9093,9179,86,43,1
1199,9093,9105,12,47,1
1200,9094,9155,61,42,1
1201,9094,9178,84,45,1
1202,9094,9236,142,45,1
1203,9095,9105,10,39,1
1204,9095,9199,104,37,1
1205,9095,9181,86,43,1
1206,9095,9315,220,36,1
1207,9095,9309,214,38,1
1208,9095,9135,40,44,1
1209,9096,9181,85,44,1
1210,9096,9129,33,38,1
1211,9096,9178,82,35,1
1212,9096,9156,60,45,1
1213,9099,9139,40,45,1
1214,9100,9105,5,35,1
1215,9101,9105,4,43,1
1216,9101,9158,57,33,1
1217,9101,9286,185,47,1
1218,9101,9164,63,46,1
1219,9102,9109,7,40,1
1220,9103,9162,59,32,1
1221,9104,9238,134,47,1
1222,9104,9184,80,47,1
1223,9104,9289,185,51,1
1224,9105,9123,18,44,1
1225,9105,9165,60,38,1
1226,9105,9228,123,44,1
1227,9105,9135,30,40,1
1228,9105,9142,37,36,1
1229,9105,9158,53,44,1
1230,9106,9109,3,45,1
1231,9108,9175,67,39,1
1232,9108,9199,91,36,1
1233,9109,9195,86,46,1
1234,9109,9377,268,47,1
1235,9109,9238,129,49,1
1236,9109,9303,194,48,1
1237,9109,9119,10,44,1
1238,9110,9160,50,34,1
1239,9111,9132,21,45,1
1240,9111,9358,247,48,1
1241,9112,9151,39,39,1
1242,9112,9254,142,46,1
1243,9112,9130,18,34,1
1244,9112,9311,199,49,1
1245,9113,9141,28,44,1
1246,9113,9428,315,40,1
1247,9113,9155,42,39,1
1248,9114,9190,76,41,1
1249,9114,9175,61,31,1
1250,9115,9158,43,37,1
1251,9116,9132,16,47,1
1252,9116,9265,149,45,1
1253,9117,9155,38,45,1
1254,9117,9333,216,48,1
1255,9117,9118,1,42,1
1256,9117,9235,118,46,1
1257,9118,9445,327,41,1
1258,9118,9247,129,47,1
1259,9119,9138,19,39,1
1260,9119,9293,174,45,1
1261,9119,9162,43,46,1
1262,9120,9161,41,42,1
1263,9120,9132,12,41,1
1264,9121,9136,15,41,1
1265,9121,9125,4,42,1
1266,9121,9195,74,35,1
1267,9122,9147,25,32,1
1268,9123,9166,43,46,1
1269,9124,9214,90,40,1
1270,9124,9180,56,42,1
1271,9124,9133,9,38,1
1272,9125,9149,24,39,1
1273,9125,9191,66,41,1
1274,9125,9156,31,42,1
1275,9126,9202,76,48,1
1276,9126,9142,16,39,1
1277,9127,9150,23,42,1
1278,9127,9130,3,36,1
1279,9128,9184,56,44,1
1280,9128,9147,19,43,1
1281,9129,9151,22,44,1
1282,9129,9149,20,39,1
1283,9129,9130,1,44,1
1284,9130,9216,86,40,1
1285,9130,9138,8,46,1
1286,9130,9160,30,38,1
1287,9130,9206,76,44,1
1288,9130,9297,167,52,1
1289,9130,9304,174,48,1
1290,9130,9141,11,47,1
1291,9131,9165,34,45,1
1292,9131,9293,162,48,1
1293,9131,9253,122,45,1
1294,9132,9353,221,49,1
1295,9132,9146,14,42,1
1296,9133,9152,19,43,1
1297,9133,9221,88,42,1
1298,9133,9188,55,47,1
1299,9134,9225,91,34,1
1300,9135,9157,22,37,1
1301,9135,9201,66,42,1
1302,9136,9144,8,47,1
1303,9136,9230,94,48,1
1304,9136,9173,37,46,1
1305,9137,9272,135,47,1
1306,9137,9263,126,45,1
1307,9138,9210,72,40,1
1308,9138,9155,17,44,1
1309,9138,9144,6,39,1
1310,9138,9189,51,45,1
1311,9139,9215,76,45,1
1312,9139,9429,290,41,1
1313,9139,9155,16,32,1
1314,9140,9148,8,43,1
1315,9140,9169,29,33,1
1316,9140,9178,38,44,1
1317,9141,9190,49,45,1
1318,9141,9176,35,38,1
1319,9141,9173,32,36,1
1320,9141,9248,107,35,1
1321,9142,9193,51,49,1
1322,9142,9146,4,32,1
1323,9142,9244,102,48,1
1324,9144,9155,11,45,1
1325,9144,9182,38,41,1
1326,9144,9151,7,45,1
1327,9144,9196,52,47,1
1328,9145,9190,45,44,1
1329,9145,9292,147,45,1
1330,9146,9207,61,43,1
1331,9146,9205,59,46,1
1332,9147,9159,12,37,1
1333,9147,9201,54,47,1
1334,9147,9270,123,46,1
1335,9147,9186,39,37,1
1336,9147,9403,256,40,1
1337,9147,9172,25,35,1
1338,9148,9191,43,45,1
1339,9149,9211,62,43,1
1340,9149,9218,69,50,1
1341,9149,9165,16,45,1
1342,9149,9206,57,46,1
1343,9150,9168,18,39,1
1344,9150,9156,6,46,1
1345,9151,9183,32,34,1
1346,9151,9161,10,42,1
1347,9151,9235,84,51,1
1348,9151,9440,289,42,1
1349,9151,9420,269,41,1
1350,9152,9275,123,43,1
1351,9152,9175,23,46,1
1352,9153,9326,173,46,1
1353,9154,9287,133,44,1
1354,9154,9175,21,43,1
1355,9155,9172,17,45,1
1356,9155,9172,17,43,1
1357,9155,9170,15,48,1
1358,9155,9162,7,40,1
1359,9155,9164,9,46,1
1360,9155,9192,37,39,1
1361,9155,9175,20,47,1
1362,9155,9161,6,44,1
1363,9156,9271,115,49,1
1364,9156,9266,110,49,1
1365,9156,9263,107,45,1
1366,9156,9247,91,46,1
1367,9156,9214,58,51,1
1368,9156,9266,110,47,1
1369,9157,9196,39,46,1
1370,9158,9477,319,49,1
1371,9158,9234,76,41,1
1372,9158,9350,192,48,1
1373,9158,9562,404,46,1
1374,9159,9207,48,38,1
1375,9159,9225,66,46,1
1376,9160,9168,8,44,1
1377,9160,9214,54,43,1
1378,9160,9243,83,40,1
1379,9160,9225,65,39,1
1380,9161,9177,16,37,1
1381,9161,9396,235,48,1
1382,9161,9177,16,46,1
1383,9161,9274,113,48,1
1384,9162,9329,167,53,1
1385,9162,9196,34,38,1
1386,9162,9222,60,48,1
1387,9163,9426,263,42,1
1388,9164,9202,38,44,1
1389,9164,9533,369,47,1
1390,9165,9230,65,35,1
1391,9165,9175,10,39,1
1392,9165,9197,32,34,1
1393,9166,9198,32,45,1
1394,9167,9240,73,36,1
1395,9168,9315,147,49,1
1396,9168,9210,42,37,1
1397,9168,9183,15,43,1
1398,9169,9219,50,47,1
1399,9169,9451,282,43,1
1400,9170,9313,143,50,1
1401,9171,9310,139,42,1
1402,9172,9245,73,44,1
1403,9172,9247,75,45,1
1404,9172,9383,211,49,1
1405,9172,9184,12,44,1
1406,9173,9247,74,45,1
1407,9173,9264,91,47,1
1408,9173,9179,6,46,1
1409,9173,9192,19,44,1
1410,9175,9240,65,44,1
1411,9175,9309,134,48,1
1412,9175,9258,83,46,1
1413,9175,9210,35,49,1
1414,9175,9248,73,49,1
1415,9175,9194,19,38,1
1416,9175,9269,94,45,1
1417,9176,9178,2,44,1
1418,9176,9268,92,41,1
1419,9177,9195,18,39,1
1420,9177,9287,110,53,1
1421,9177,9183,6,38,1
1422,9178,9184,6,45,1
1423,9178,9180,2,37,1
1424,9178,9266,88,48,1
1425,9178,9224,46,45,1
1426,9178,9208,30,35,1
1427,9179,9194,15,35,1
1428,9179,9227,48,46,1
1429,9179,9196,17,44,1
1430,9180,9197,17,34,1
1431,9180,9187,7,45,1
1432,9181,9256,75,42,1
1433,9181,9197,16,45,1
1434,9182,9284,102,47,1
1435,9183,9223,40,44,1
1436,9183,9298,115,47,1
1437,9183,9357,174,49,1
1438,9183,9394,211,54,1
1439,9184,9425,241,40,1
1440,9184,9194,10,39,1
1441,9184,9270,86,40,1
1442,9184,9291,107,54,1
1443,9184,9192,8,46,1
1444,9186,9187,1,49,1
1445,9186,9207,21,45,1
1446,9187,9316,129,46,1
1447,9187,9325,138,52,1
1448,9187,9385,198,50,1
1449,9188,9196,8,39,1
1450,9189,9254,65,47,1
1451,9190,9216,26,35,1
1452,9190,9261,71,45,1
1453,9190,9205,15,40,1
1454,9191,9238,47,33,1
1455,9191,9222,31,35,1
1456,9192,9214,22,40,1
1457,9192,9234,42,44,1
1458,9192,9257,65,49,1
1459,9192,9218,26,41,1
1460,9193,9352,159,41,1
1461,9194,9310,116,49,1
1462,9194,9200,6,45,1
1463,9194,9242,48,49,1
1464,9194,9338,144,52,1
1465,9194,9285,91,47,1
1466,9194,9214,20,45,1
1467,9195,9280,85,50,1
1468,9195,9222,27,50,1
1469,9195,9242,47,40,1
1470,9196,9201,5,49,1
1471,9196,9250,54,45,1
1472,9196,9275,79,46,1
1473,9196,9201,5,43,1
1474,9196,9198,2,41,1
1475,9196,9277,81,44,1
1476,9197,9357,160,41,1
1477,9197,9229,32,51,1
1478,9197,9229,32,36,1
1479,9198,9266,68,36,1
1480,9198,9203,5,46,1
1481,9199,9223,24,40,1
1482,9199,9294,95,49,1
1483,9199,9225,26,38,1
1484,9199,9422,223,51,1
1485,9200,9235,35,47,1
1486,9201,9231,30,46,1
1487,9201,9238,37,51,1
1488,9201,9291,90,45,1
1489,9201,9233,32,46,1
1490,9202,9208,6,46,1
1491,9202,9206,4,46,1
1492,9202,9229,27,42,1
1493,9202,9252,50,45,1
1494,9202,9291,89,47,1
1495,9202,9376,174,50,1
1496,9202,9441,239,52,1
1497,9203,9224,21,36,1
1498,9203,9250,47,48,1
1499,9205,9213,8,36,1
1500,9206,13979,4773,18,0.01010101
1501,9206,9209,3,42,1
1502,9206,9390,184,40,1
1503,9206,9214,8,46,1
1504,9207,9209,2,36,1
1505,9207,9307,100,44,1
1506,9207,9339,132,49,1
1507,9207,9257,50,41,1
1508,9207,9383,176,52,1
1509,9208,9216,8,47,1
1510,9208,9406,198,41,1
1511,9209,9257,48,49,1
1512,9209,9244,35,42,1
1513,9209,9267,58,49,1
1514,9209,9389,180,50,1
1515,9210,9216,6,49,1
1516,9210,9249,39,47,1
1517,9210,9259,49,36,1
1518,9210,9258,48,34,1
1519,9211,9322,111,38,1
1520,9211,9315,104,50,1
1521,9211,9253,42,48,1
1522,9211,9221,10,48,1
1523,9213,9248,35,50,1
1524,9213,9251,38,45,1
1525,9214,9320,106,46,1
1526,9214,9328,114,49,1
1527,9214,9275,61,48,1
1528,9214,9318,104,47,1
1529,9214,9348,134,48,1
1530,9214,9276,62,50,1
1531,9215,9242,27,46,1
1532,9215,9304,89,35,1
1533,9215,9225,10,42,1
1534,9215,9242,27,43,1
1535,9216,9290,74,47,1
1536,9216,9261,45,48,1
1537,9216,9226,10,37,1
1538,9216,9270,54,36,1
1539,9216,9277,61,46,1
1540,9216,9259,43,46,1
1541,9216,9227,11,42,1
1542,9218,9243,25,36,1
1543,9219,9247,28,35,1
1544,9219,9394,175,53,1
1545,9220,9436,216,42,1
1546,9220,9253,33,46,1
1547,9220,9318,98,37,1
1548,9221,9238,17,48,1
1549,9221,9317,96,47,1
1550,9221,9331,110,50,1
1551,9221,9292,71,37,1
1552,9222,9241,19,45,1
1553,9222,9263,41,44,1
1554,9222,9232,10,41,1
1555,9222,9286,64,51,1
1556,9223,9278,55,36,1
1557,9223,9435,212,49,1
1558,9223,9381,158,41,1
1559,9224,9232,8,38,1
1560,9224,9286,62,39,1
1561,9224,9227,3,35,1
1562,9224,9337,113,49,1
1563,9225,9279,54,48,1
1564,9225,9263,38,46,1
1565,9225,9348,123,48,1
1566,9225,9236,11,34,1
1567,9225,9404,179,42,1
1568,9225,9438,213,51,1
1569,9225,9307,82,47,1
1570,9226,9444,218,51,1
1571,9227,9252,25,38,1
1572,9227,9319,92,47,1
1573,9227,9232,5,46,1
1574,9228,9257,29,37,1
1575,9228,9281,53,42,1
1576,9229,9300,71,42,1
1577,9229,9246,17,48,1
1578,9229,9260,31,37,1
1579,9230,9478,248,51,1
1580,9230,9232,2,46,1
1581,9230,9307,77,38,1
1582,9231,9343,112,50,1
1583,9231,9235,4,42,1
1584,9232,9368,136,40,1
1585,9232,9242,10,51,1
1586,9232,9257,25,52,1
1587,9232,9286,54,44,1
1588,9232,9303,71,47,1
1589,9232,9328,96,48,1
1590,9233,9242,9,47,1
1591,9234,9392,158,48,1
1592,9234,9261,27,46,1
1593,9235,9248,13,48,1
1594,9235,9241,6,46,1
1595,9235,9285,50,47,1
1596,9235,9243,8,49,1
1597,9235,9330,95,49,1
1598,9236,9242,6,33,1
1599,9236,9380,144,47,1
1600,9236,9458,222,50,1
1601,9238,9240,2,47,1
1602,9238,9356,118,49,1
1603,9238,9355,117,50,1
1604,9238,9323,85,47,1
1605,9238,9464,226,43,1
1606,9239,9352,113,49,1
1607,9240,9253,13,41,1
1608,9240,9293,53,47,1
1609,9240,9463,223,44,1
1610,9241,9259,18,45,1
1611,9241,9319,78,51,1
1612,9241,9359,118,42,1
1613,9241,9290,49,47,1
1614,9242,9246,4,45,1
1615,9242,9285,43,36,1
1616,9242,9308,66,47,1
1617,9242,9329,87,51,1
1618,9242,9461,219,43,1
1619,9242,9280,38,48,1
1620,9243,9298,55,37,1
1621,9243,9259,16,46,1
1622,9243,9243,0,36,1
1623,9243,9311,68,38,1
1624,9243,9249,6,48,1
1625,9244,9322,78,49,1
1626,9244,9250,6,45,1
1627,9244,9245,1,48,1
1628,9245,9264,19,39,1
1629,9245,9338,93,49,1
1630,9245,9486,241,42,1
1631,9245,9364,119,51,1
1632,9246,9267,21,48,1
1633,9246,9417,171,42,1
1634,9247,9303,56,46,1
1635,9247,9476,229,52,1
1636,9247,9277,30,38,1
1637,9247,9342,95,49,1
1638,9248,9252,4,46,1
1639,9248,9296,48,44,1
1640,9248,9268,20,46,1
1641,9248,9296,48,48,1
1642,9248,9357,109,37,1
1643,9248,9513,265,53,1
1644,9249,9281,32,43,1
1645,9249,9546,297,52,1
1646,9249,9458,209,37,1
1647,9249,9479,230,44,1
1648,9250,9282,32,47,1
1649,9250,9290,40,45,1
1650,9250,9464,214,44,1
1651,9251,9336,85,37,1
1652,9252,9359,107,39,1
1653,9252,9451,199,44,1
1654,9253,9277,24,46,1
1655,9253,9411,158,44,1
1656,9253,9260,7,46,1
1657,9253,9335,82,50,1
1658,9253,9507,254,54,1
1659,9254,9314,60,50,1
1660,9254,9259,5,49,1
1661,9254,9268,14,52,1
1662,9255,9284,29,49,1
1663,9256,9392,136,55,1
1664,9257,9336,79,48,1
1665,9257,9445,188,43,1
1666,9257,9299,42,48,1
1667,9257,9367,110,42,1
1668,9257,9297,40,45,1
1669,9257,9299,42,48,1
1670,9258,9263,5,38,1
1671,9258,9294,36,37,1
1672,9258,9527,269,53,1
1673,9259,9451,192,50,1
1674,9259,9278,19,38,1
1675,9259,9394,135,43,1
1676,9259,9443,184,43,1
1677,9259,9353,94,50,1
1678,9260,9282,22,37,1
1679,9260,9279,19,37,1
1680,9261,9323,62,48,1
1681,9261,9297,36,49,1
1682,9261,9370,109,56,1
1683,9261,9521,260,38,1
1684,9263,9314,51,45,1
1685,9263,9336,73,54,1
1686,9263,9295,32,43,1
1687,9263,9414,151,50,1
1688,9263,9269,6,44,1
1689,9264,9311,47,48,1
1690,9264,9365,101,52,1
1691,9264,9291,27,50,1
1692,9265,9290,25,46,1
1693,9265,9269,4,48,1
1694,9265,9485,220,43,1
1695,9265,9372,107,51,1
1696,9265,9477,212,45,1
1697,9266,9317,51,49,1
1698,9266,9283,17,36,1
1699,9266,9406,140,50,1
1700,9266,9541,275,55,1
1701,9267,9351,84,49,1
1702,9267,9273,6,39,1
1703,9267,9401,134,52,1
1704,9267,9290,23,48,1
1705,9268,9276,8,49,1
1706,9268,9421,153,41,1
1707,9268,9356,88,57,1
1708,9269,9305,36,52,1
1709,9269,9330,61,50,1
1710,9269,9432,163,43,1
1711,9270,9273,3,46,1
1712,9270,9275,5,46,1
1713,9270,9326,56,48,1
1714,9271,9274,3,46,1
1715,9271,9326,55,49,1
1716,9271,9319,48,50,1
1717,9272,9327,55,51,1
1718,9273,9314,41,48,1
1719,9273,9288,15,48,1
1720,9274,9278,4,39,1
1721,9274,9612,338,48,1
1722,9275,9278,3,50,1
1723,9275,9325,50,50,1
1724,9275,9406,131,56,1
1725,9275,9466,191,58,1
1726,9276,9456,180,52,1
1727,9276,9289,13,47,1
1728,9277,9342,65,48,1
1729,9277,9303,26,39,1
1730,9277,9347,70,48,1
1731,9277,9294,17,37,1
1732,9277,9533,256,54,1
1733,9278,9347,69,42,1
1734,9278,9302,24,37,1
1735,9278,9342,64,58,1
1736,9278,9381,103,57,1
1737,9279,9283,4,45,1
1738,9279,9349,70,49,1
1739,9279,9356,77,49,1
1740,9280,9337,57,47,1
1741,9280,9511,231,39,1
1742,9281,9352,71,49,1
1743,9281,9322,41,42,1
1744,9282,9303,21,48,1
1745,9282,9343,61,38,1
1746,9282,9340,58,49,1
1747,9283,9298,15,52,1
1748,9283,9483,200,43,1
1749,9284,9295,11,48,1
1750,9284,9414,130,50,1
1751,9285,9307,22,46,1
1752,9285,9296,11,46,1
1753,9285,9478,193,52,1
1754,9285,9589,304,49,1
1755,9286,9293,7,48,1
1756,9286,9293,7,50,1
1757,9286,9454,168,38,1
1758,9286,9457,171,44,1
1759,9287,9301,14,46,1
1760,9287,9491,204,51,1
1761,9287,9299,12,48,1
1762,9289,9341,52,49,1
1763,9289,9466,177,49,1
1764,9289,9428,139,54,1
1765,9290,9308,18,45,1
1766,9290,9309,19,51,1
1767,9290,9501,211,48,1
1768,9290,9300,10,45,1
1769,9290,9324,34,58,1
1770,9290,9334,44,49,1
1771,9291,9307,16,55,1
1772,9291,9337,46,50,1
1773,9291,9433,142,49,1
1774,9291,9331,40,46,1
1775,9292,9313,21,37,1
1776,9292,9332,40,49,1
1777,9292,9361,69,42,1
1778,9292,9419,127,50,1
1779,9292,9468,176,53,1
1780,9293,9307,14,53,1
1781,9293,9297,4,49,1
1782,9293,9366,73,49,1
1783,9293,9298,5,45,1
1784,9293,9499,206,53,1
1785,9293,9318,25,52,1
1786,9294,9302,8,49,1
1787,9294,9617,323,59,1
1788,9294,9317,23,46,1
1789,9295,9345,50,50,1
1790,9295,9344,49,50,1
1791,9296,9314,18,50,1
1792,9296,9305,9,47,1
1793,9296,9304,8,46,1
1794,9297,9415,118,42,1
1795,9297,9319,22,53,1
1796,9297,9490,193,53,1
1797,9297,9336,39,46,1
1798,9298,9327,29,37,1
1799,9298,9447,149,51,1
1800,9298,9315,17,43,1
1801,9298,9384,86,52,1
1802,9299,9379,80,49,1
1803,9299,9318,19,49,1
1804,9299,9313,14,48,1
1805,9300,9304,4,51,1
1806,9300,9511,211,45,1
1807,9301,9303,2,50,1
1808,9302,9481,179,49,1
1809,9302,9343,41,59,1
1810,9303,9363,60,49,1
1811,9303,9424,121,50,1
1812,9303,9388,85,50,1
1813,9303,9606,303,49,1
1814,9303,9440,137,51,1
1815,9303,9381,78,53,1
1816,9304,9305,1,49,1
1817,9304,9313,9,49,1
1818,9304,9325,21,43,1
1819,9304,9341,37,53,1
1820,9305,9307,2,48,1
1821,9305,9638,333,60,1
1822,9305,9446,141,60,1
1823,9307,9312,5,53,1
1824,9307,9443,136,42,1
1825,9307,9455,148,50,1
1826,9307,9361,54,49,1
1827,9307,9446,139,44,1
1828,9307,9458,151,54,1
1829,9307,9324,17,47,1
1830,9308,9381,73,39,1
1831,9308,9433,125,38,1
1832,9309,9416,107,51,1
1833,9309,9395,86,51,1
1834,9309,9445,136,38,1
1835,9309,9354,45,54,1
1836,9310,9346,36,50,1
1837,9310,9462,152,44,1
1838,9310,9318,8,39,1
1839,9310,9498,188,45,1
1840,9311,9320,9,53,1
1841,9311,9335,24,42,1
1842,9311,9315,4,53,1
1843,9313,9372,59,48,1
1844,9313,9326,13,48,1
1845,9313,9337,24,43,1
1846,9313,9454,141,45,1
1847,9313,9513,200,54,1
1848,9314,9403,89,53,1
1849,9314,9334,20,39,1
1850,9314,9324,10,52,1
1851,9314,9355,41,49,1
1852,9315,9529,214,55,1
1853,9315,9379,64,44,1
1854,9315,9456,141,52,1
1855,9315,9321,6,53,1
1856,9315,9334,19,50,1
1857,9316,9318,2,47,1
1858,9316,9485,169,60,1
1859,9317,9431,114,48,1
1860,9317,9352,35,38,1
1861,9317,9464,147,50,1
1862,9318,9556,238,44,1
1863,9318,9380,62,48,1
1864,9318,9473,155,51,1
1865,9318,9338,20,43,1
1866,9318,9398,80,54,1
1867,9318,9441,123,49,1
1868,9319,9321,2,39,1
1869,9319,9709,390,53,1
1870,9319,9357,38,39,1
1871,9319,9560,241,61,1
1872,9319,9470,151,45,1
1873,9320,9340,20,50,1
1874,9320,9353,33,49,1
1875,9321,9325,4,50,1
1876,9321,9623,302,52,1
1877,9321,9327,6,38,1
1878,9322,9356,34,50,1
1879,9322,9342,20,49,1
1880,9322,9452,130,51,1
1881,9323,9372,49,50,1
1882,9324,9337,13,49,1
1883,9324,9421,97,50,1
1884,9324,9329,5,60,1
1885,9324,9347,23,50,1
1886,9325,9374,49,54,1
1887,9325,9406,81,57,1
1888,9325,9454,129,61,1
1889,9325,9400,75,61,1
1890,9326,9505,179,52,1
1891,9326,9362,36,44,1
1892,9326,9336,10,40,1
1893,9326,9363,37,39,1
1894,9327,9364,37,52,1
1895,9327,9478,151,38,1
1896,9327,9373,46,51,1
1897,9328,9331,3,53,1
1898,9328,9542,214,56,1
1899,9329,9421,92,55,1
1900,9329,9626,297,60,1
1901,9330,9389,59,38,1
1902,9330,9393,63,38,1
1903,9330,9457,127,46,1
1904,9331,9341,10,38,1
1905,9331,9499,168,38,1
1906,9331,9346,15,44,1
1907,9331,9558,227,62,1
1908,9332,9357,25,49,1
1909,9332,9401,69,52,1
1910,9333,9425,92,43,1
1911,9334,9430,96,45,1
1912,9334,9366,32,49,1
1913,9334,9351,17,51,1
1914,9335,9393,58,40,1
1915,9335,9488,153,46,1
1916,9336,9341,5,49,1
1917,9336,9418,82,53,1
1918,9336,9401,65,50,1
1919,9336,9391,55,50,1
1920,9336,9432,96,39,1
1921,9336,9515,179,53,1
1922,9337,9359,22,49,1
1923,9337,9341,4,49,1
1924,9337,9454,117,44,1
1925,9337,9402,65,43,1
1926,9337,9410,73,49,1
1927,9337,9414,77,54,1
1928,9338,9401,63,50,1
1929,9338,9343,5,54,1
1930,9338,9525,187,46,1
1931,9339,9434,95,50,1
1932,9340,9430,90,51,1
1933,9340,10456,1116,39,1
1934,9341,9413,72,41,1
1935,9341,9422,81,51,1
1936,9341,9349,8,40,1
1937,9341,9401,60,51,1
1938,9341,9568,227,52,1
1939,9342,9359,17,41,1
1940,9342,9377,35,53,1
1941,9342,9413,71,52,1
1942,9343,9396,53,55,1
1943,9343,9581,238,54,1
1944,9343,9425,82,41,1
1945,9343,9421,78,51,1
1946,9343,9415,72,42,1
1947,9344,9475,131,45,1
1948,9345,9354,9,55,1
1949,9346,9385,39,50,1
1950,9346,9378,32,42,1
1951,9347,9550,203,47,1
1952,9347,9352,5,50,1
1953,9347,9365,18,49,1
1954,9347,9489,142,44,1
1955,9348,9357,9,49,1
1956,9348,9469,121,46,1
1957,9349,9475,126,43,1
1958,9349,9352,3,50,1
1959,9350,9472,122,45,1
1960,9351,9356,5,48,1
1961,9351,9655,304,53,1
1962,9352,9468,116,51,1
1963,9352,9373,21,40,1
1964,9352,9442,90,53,1
1965,9352,9376,24,61,1
1966,9352,9547,195,53,1
1967,9352,9388,36,51,1
1968,9353,9359,6,50,1
1969,9353,9379,26,45,1
1970,9353,9497,144,47,1
1971,9354,9404,50,41,1
