Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
51,2,0.00820509,9.694867,3.492924, 0.5642338
52,2,0.00820509,9.694867,3.492924, 0.5642338
53,2,0.00820509,9.694867,3.492924, 0.5642338
54,2,0.00820509,9.694867,3.492924, 0.5642338
55,2,0.00820509,9.694867,3.492924, 0.5642338
56,2,0.00820509,9.694867,3.492924, 0.5642338
57,2,0.00820509,9.694867,3.492924, 0.5642338
58,2,0.00820509,9.694867,3.492924, 0.5642338
59,2,0.00820509,9.694867,3.492924, 0.5642338
60,2,0.00820509,9.694867,3.492924, 0.5642338
61,2,0.00820509,9.694867,3.492924, 0.5642338
62,2,0.00820509,9.694867,3.492924, 0.5642338
63,2,0.00820509,9.694867,3.492924, 0.5642338
64,2,0.00820509,9.694867,3.492924, 0.5642338
65,2,0.00820509,9.694867,3.492924, 0.5642338
66,2,0.00820509,9.694867,3.492924, 0.5642338
67,2,0.00820509,9.694867,3.492924, 0.5642338
68,2,0.00820509,9.694867,3.492924, 0.5642338
69,2,0.00820509,9.694867,3.492924, 0.5642338
70,2,0.00820509,9.694867,3.492924, 0.5642338
71,2,0.00820509,9.694867,3.492924, 0.5642338
72,2,0.00820509,9.694867,3.492924, 0.5642338
73,2,0.00820509,9.694867,3.492924, 0.5642338
74,2,0.00820509,9.694867,3.492924, 0.5642338
75,2,0.00820509,9.694867,3.492924, 0.5642338
76,2,0.00820509,9.694867,3.492924, 0.5642338
77,2,0.00820509,9.694867,3.492924, 0.5642338
78,2,0.00820509,9.694867,3.492924, 0.5642338
79,2,0.00820509,9.694867,3.492924, 0.5642338
80,2,0.00820509,9.694867,3.492924, 0.5642338
81,2,0.00820509,9.694867,3.492924, 0.5642338
82,2,0.00820509,9.694867,3.492924, 0.5642338
83,2,0.00820509,9.694867,3.492924, 0.5642338
84,2,0.00820509,9.694867,3.492924, 0.5642338
85,2,0.00820509,9.694867,3.492924, 0.5642338
86,2,0.00820509,9.694867,3.492924, 0.5642338
87,2,0.00820509,9.694867,3.492924, 0.5642338
88,2,0.00820509,9.694867,3.492924, 0.5642338
89,2,0.00820509,9.694867,3.492924, 0.5642338
90,2,0.00820509,9.694867,3.492924, 0.5642338
91,2,0.00820509,9.694867,3.492924, 0.5642338
92,2,0.00820509,9.694867,3.492924, 0.5642338
93,2,0.00820509,9.694867,3.492924, 0.5642338
94,2,0.00820509,9.694867,3.492924, 0.5642338
95,2,0.00820509,9.694867,3.492924, 0.5642338
96,2,0.00820509,9.694867,3.492924, 0.5642338
97,2,0.00820509,9.694867,3.492924, 0.5642338
98,2,0.00820509,9.694867,3.492924, 0.5642338
99,2,0.00820509,9.694867,3.492924, 0.5642338
100,2,0.00820509,9.694867,3.492924, 0.5642338
101,2,0.00820509,9.694867,3.492924, 0.5642338
102,2,0.00820509,9.694867,3.492924, 0.5642338
103,2,0.00820509,9.694867,3.492924, 0.5642338
104,2,0.00820509,9.694867,3.492924, 0.5642338
105,2,0.00820509,9.694867,3.492924, 0.5642338
106,2,0.00820509,9.694867,3.492924, 0.5642338
107,2,0.00820509,9.694867,3.492924, 0.5642338
108,2,0.00820509,9.694867,3.492924, 0.5642338
109,2,0.00820509,9.694867,3.492924, 0.5642338
110,2,0.00820509,9.694867,3.492924, 0.5642338
111,2,0.00820509,9.694867,3.492924, 0.5642338
112,2,0.00820509,9.694867,3.492924, 0.5642338
113,2,0.00820509,9.694867,3.492924, 0.5642338
114,2,0.00820509,9.694867,3.492924, 0.5642338
115,2,0.00820509,9.694867,3.492924, 0.5642338
116,2,0.00820509,9.694867,3.492924, 0.5642338
117,2,0.00820509,9.694867,3.492924, 0.5642338
118,2,0.00820509,9.694867,3.492924, 0.5642338
119,2,0.00820509,9.694867,3.492924, 0.5642338
120,2,0.00820509,9.694867,3.492924, 0.5642338
121,2,0.00820509,9.694867,3.492924, 0.5642338
122,2,0.00820509,9.694867,3.492924, 0.5642338
123,2,0.00820509,9.694867,3.492924, 0.5642338
124,2,0.00820509,9.694867,3.492924, 0.5642338
125,2,0.00820509,9.694867,3.492924, 0.5642338
126,2,0.00820509,9.694867,3.492924, 0.5642338
127,2,0.00820509,9.694867,3.492924, 0.5642338
128,2,0.00820509,9.694867,3.492924, 0.5642338
129,2,0.00820509,9.694867,3.492924, 0.5642338
130,2,0.00820509,9.694867,3.492924, 0.5642338
131,2,0.00820509,9.694867,3.492924, 0.5642338
132,2,0.00820509,9.694867,3.492924, 0.5642338
133,2,0.00820509,9.694867,3.492924, 0.5642338
134,2,0.00820509,9.694867,3.492924, 0.5642338
135,2,0.00820509,9.694867,3.492924, 0.5642338
136,2,0.00820509,9.694867,3.492924, 0.5642338
137,2,0.00820509,9.694867,3.492924, 0.5642338
138,2,0.00820509,9.694867,3.492924, 0.5642338
139,2,0.00820509,9.694867,3.492924, 0.5642338
140,2,0.00820509,9.694867,3.492924, 0.5642338
141,2,0.00820509,9.694867,3.492924, 0.5642338
142,2,0.00820509,9.694867,3.492924, 0.5642338
143,2,0.00820509,9.694867,3.492924, 0.5642338
144,2,0.00820509,9.694867,3.492924, 0.5642338
145,2,0.00820509,9.694867,3.492924, 0.5642338
146,2,0.00820509,9.694867,3.492924, 0.5642338
147,2,0.00820509,9.694867,3.492924, 0.5642338
148,2,0.00820509,9.694867,3.492924, 0.5642338
149,2,0.00820509,9.694867,3.492924, 0.5642338
150,2,0.00820509,9.694867,3.492924, 0.5642338
151,2,0.00820509,9.694867,3.492924, 0.5642338
152,2,0.00820509,9.694867,3.492924, 0.5642338
153,2,0.00820509,9.694867,3.492924, 0.5642338
154,2,0.00820509,9.694867,3.492924, 0.5642338
155,2,0.00820509,9.694867,3.492924, 0.5642338
156,2,0.00820509,9.694867,3.492924, 0.5642338
157,2,0.00820509,9.694867,3.492924, 0.5642338
158,2,0.00820509,9.694867,3.492924, 0.5642338
159,2,0.00820509,9.694867,3.492924, 0.5642338
160,2,0.00820509,9.694867,3.492924, 0.5642338
161,2,0.00820509,9.694867,3.492924, 0.5642338
162,2,0.00820509,9.694867,3.492924, 0.5642338
163,2,0.00820509,9.694867,3.492924, 0.5642338
164,2,0.00820509,9.694867,3.492924, 0.5642338
165,2,0.00820509,9.694867,3.492924, 0.5642338
166,2,0.00820509,9.694867,3.492924, 0.5642338
167,2,0.00820509,9.694867,3.492924, 0.5642338
168,2,0.00820509,9.694867,3.492924, 0.5642338
169,2,0.00820509,9.694867,3.492924, 0.5642338
170,2,0.00820509,9.694867,3.492924, 0.5642338
171,2,0.00820509,9.694867,3.492924, 0.5642338
172,2,0.00820509,9.694867,3.492924, 0.5642338
173,2,0.00820509,9.694867,3.492924, 0.5642338
174,2,0.00820509,9.694867,3.492924, 0.5642338
175,2,0.00820509,9.694867,3.492924, 0.5642338
176,2,0.00820509,9.694867,3.492924, 0.5642338
177,2,0.00820509,9.694867,3.492924, 0.5642338
178,2,0.00820509,9.694867,3.492924, 0.5642338
179,2,0.00820509,9.694867,3.492924, 0.5642338
180,2,0.00820509,9.694867,3.492924, 0.5642338
181,2,0.00820509,9.694867,3.492924, 0.5642338
182,2,0.00820509,9.694867,3.492924, 0.5642338
183,2,0.00820509,9.694867,3.492924, 0.5642338
184,2,0.00820509,9.694867,3.492924, 0.5642338
185,2,0.00820509,9.694867,3.492924, 0.5642338
186,2,0.00820509,9.694867,3.492924, 0.5642338
187,2,0.00820509,9.694867,3.492924, 0.5642338
188,2,0.00820509,9.694867,3.492924, 0.5642338
189,2,0.00820509,9.694867,3.492924, 0.5642338
190,2,0.00820509,9.694867,3.492924, 0.5642338
191,2,0.00820509,9.694867,3.492924, 0.5642338
192,2,0.00820509,9.694867,3.492924, 0.5642338
193,2,0.00820509,9.694867,3.492924, 0.5642338
194,2,0.00820509,9.694867,3.492924, 0.5642338
195,2,0.00820509,9.694867,3.492924, 0.5642338
196,2,0.00820509,9.694867,3.492924, 0.5642338
197,2,0.00820509,9.694867,3.492924, 0.5642338
198,2,0.00820509,9.694867,3.492924, 0.5642338
199,2,0.00820509,9.694867,3.492924, 0.5642338
200,2,0.00820509,9.694867,3.492924, 0.5642338
201,2,0.00820509,9.694867,3.492924, 0.5642338
202,2,0.00820509,9.694867,3.492924, 0.5642338
203,2,0.00820509,9.694867,3.492924, 0.5642338
204,2,0.00820509,9.694867,3.492924, 0.5642338
205,2,0.00820509,9.694867,3.492924, 0.5642338
206,2,0.00820509,9.694867,3.492924, 0.5642338
207,2,0.00820509,9.694867,3.492924, 0.5642338
208,2,0.00820509,9.694867,3.492924, 0.5642338
209,2,0.00820509,9.694867,3.492924, 0.5642338
210,2,0.00820509,9.694867,3.492924, 0.5642338
211,2,0.00820509,9.694867,3.492924, 0.5642338
212,2,0.00820509,9.694867,3.492924, 0.5642338
213,2,0.00820509,9.694867,3.492924, 0.5642338
214,2,0.00820509,9.694867,3.492924, 0.5642338
215,2,0.00820509,9.694867,3.492924, 0.5642338
216,2,0.00820509,9.694867,3.492924, 0.5642338
217,2,0.00820509,9.694867,3.492924, 0.5642338
218,2,0.00820509,9.694867,3.492924, 0.5642338
219,2,0.00820509,9.694867,3.492924, 0.5642338
220,2,0.00820509,9.694867,3.492924, 0.5642338
221,2,0.00820509,9.694867,3.492924, 0.5642338
222,2,0.00820509,9.694867,3.492924, 0.5642338
223,2,0.00820509,9.694867,3.492924, 0.5642338
224,2,0.00820509,9.694867,3.492924, 0.5642338
225,2,0.00820509,9.694867,3.492924, 0.5642338
226,2,0.00820509,9.694867,3.492924, 0.5642338
227,2,0.00820509,9.694867,3.492924, 0.5642338
228,2,0.00820509,9.694867,3.492924, 0.5642338
229,2,0.00820509,9.694867,3.492924, 0.5642338
230,2,0.00820509,9.694867,3.492924, 0.5642338
231,2,0.00820509,9.694867,3.492924, 0.5642338
232,2,0.00820509,9.694867,3.492924, 0.5642338
233,2,0.00820509,9.694867,3.492924, 0.5642338
234,2,0.00820509,9.694867,3.492924, 0.5642338
235,2,0.00820509,9.694867,3.492924, 0.5642338
236,2,0.00820509,9.694867,3.492924, 0.5642338
237,2,0.00820509,9.694867,3.492924, 0.5642338
238,2,0.00820509,9.694867,3.492924, 0.5642338
239,2,0.00820509,9.694867,3.492924, 0.5642338
240,2,0.00820509,9.694867,3.492924, 0.5642338
241,2,0.00820509,9.694867,3.492924, 0.5642338
242,2,0.00820509,9.694867,3.492924, 0.5642338
243,2,0.00820509,9.694867,3.492924, 0.5642338
244,2,0.00820509,9.694867,3.492924, 0.5642338
245,2,0.00820509,9.694867,3.492924, 0.5642338
246,2,0.00820509,9.694867,3.492924, 0.5642338
247,2,0.00820509,9.694867,3.492924, 0.5642338
248,2,0.00820509,9.694867,3.492924, 0.5642338
249,2,0.00820509,9.694867,3.492924, 0.5642338
250,2,0.00820509,9.694867,3.492924, 0.5642338
251,2,0.00820509,9.694867,3.492924, 0.5642338
252,2,0.00820509,9.694867,3.492924, 0.5642338
253,2,0.00820509,9.694867,3.492924, 0.5642338
254,2,0.00820509,9.694867,3.492924, 0.5642338
255,2,0.00820509,9.694867,3.492924, 0.5642338
256,2,0.00820509,9.694867,3.492924, 0.5642338
257,2,0.00820509,9.694867,3.492924, 0.5642338
258,2,0.00820509,9.694867,3.492924, 0.5642338
259,2,0.00820509,9.694867,3.492924, 0.5642338
260,2,0.00820509,9.694867,3.492924, 0.5642338
261,2,0.00820509,9.694867,3.492924, 0.5642338
262,2,0.00820509,9.694867,3.492924, 0.5642338
263,2,0.00820509,9.694867,3.492924, 0.5642338
264,2,0.00820509,9.694867,3.492924, 0.5642338
265,2,0.00820509,9.694867,3.492924, 0.5642338
266,2,0.00820509,9.694867,3.492924, 0.5642338
267,2,0.00820509,9.694867,3.492924, 0.5642338
268,2,0.00820509,9.694867,3.492924, 0.5642338
269,2,0.00820509,9.694867,3.492924, 0.5642338
270,2,0.00820509,9.694867,3.492924, 0.5642338
271,2,0.00820509,9.694867,3.492924, 0.5642338
272,2,0.00820509,9.694867,3.492924, 0.5642338
273,2,0.00820509,9.694867,3.492924, 0.5642338
274,2,0.00820509,9.694867,3.492924, 0.5642338
275,2,0.00820509,9.694867,3.492924, 0.5642338
276,2,0.00820509,9.694867,3.492924, 0.5642338
277,2,0.00820509,9.694867,3.492924, 0.5642338
278,2,0.00820509,9.694867,3.492924, 0.5642338
279,2,0.00820509,9.694867,3.492924, 0.5642338
280,2,0.00820509,9.694867,3.492924, 0.5642338
281,2,0.00820509,9.694867,3.492924, 0.5642338
282,2,0.00820509,9.694867,3.492924, 0.5642338
283,2,0.00820509,9.694867,3.492924, 0.5642338
284,2,0.00820509,9.694867,3.492924, 0.5642338
285,2,0.00820509,9.694867,3.492924, 0.5642338
286,2,0.00820509,9.694867,3.492924, 0.5642338
287,2,0.00820509,9.694867,3.492924, 0.5642338
288,2,0.00820509,9.694867,3.492924, 0.5642338
289,2,0.00820509,9.694867,3.492924, 0.5642338
290,2,0.00820509,9.694867,3.492924, 0.5642338
291,2,0.00820509,9.694867,3.492924, 0.5642338
292,2,0.00820509,9.694867,3.492924, 0.5642338
293,2,0.00820509,9.694867,3.492924, 0.5642338
294,2,0.00820509,9.694867,3.492924, 0.5642338
295,2,0.00820509,9.694867,3.492924, 0.5642338
296,2,0.00820509,9.694867,3.492924, 0.5642338
297,2,0.00820509,9.694867,3.492924, 0.5642338
298,2,0.00820509,9.694867,3.492924, 0.5642338
299,2,0.00820509,9.694867,3.492924, 0.5642338
300,2,0.00820509,9.694867,3.492924, 0.5642338
301,2,0.00820509,9.694867,3.492924, 0.5642338
302,2,0.00820509,9.694867,3.492924, 0.5642338
303,2,0.00820509,9.694867,3.492924, 0.5642338
304,2,0.00820509,9.694867,3.492924, 0.5642338
305,2,0.00820509,9.694867,3.492924, 0.5642338
306,2,0.00820509,9.694867,3.492924, 0.5642338
307,2,0.00820509,9.694867,3.492924, 0.5642338
308,2,0.00820509,9.694867,3.492924, 0.5642338
309,2,0.00820509,9.694867,3.492924, 0.5642338
310,2,0.00820509,9.694867,3.492924, 0.5642338
311,2,0.00820509,9.694867,3.492924, 0.5642338
312,2,0.00820509,9.694867,3.492924, 0.5642338
313,2,0.00820509,9.694867,3.492924, 0.5642338
314,2,0.00820509,9.694867,3.492924, 0.5642338
315,2,0.00820509,9.694867,3.492924, 0.5642338
316,2,0.00820509,9.694867,3.492924, 0.5642338
317,2,0.00820509,9.694867,3.492924, 0.5642338
318,2,0.00820509,9.694867,3.492924, 0.5642338
319,2,0.00820509,9.694867,3.492924, 0.5642338
320,2,0.00820509,9.694867,3.492924, 0.5642338
321,2,0.00820509,9.694867,3.492924, 0.5642338
322,2,0.00820509,9.694867,3.492924, 0.5642338
323,2,0.00820509,9.694867,3.492924, 0.5642338
324,2,0.00820509,9.694867,3.492924, 0.5642338
325,2,0.00820509,9.694867,3.492924, 0.5642338
326,2,0.00820509,9.694867,3.492924, 0.5642338
327,2,0.00820509,9.694867,3.492924, 0.5642338
328,2,0.00820509,9.694867,3.492924, 0.5642338
329,2,0.00820509,9.694867,3.492924, 0.5642338
330,2,0.00820509,9.694867,3.492924, 0.5642338
331,2,0.00820509,9.694867,3.492924, 0.5642338
332,2,0.00820509,9.694867,3.492924, 0.5642338
333,2,0.00820509,9.694867,3.492924, 0.5642338
334,2,0.00820509,9.694867,3.492924, 0.5642338
335,2,0.00820509,9.694867,3.492924, 0.5642338
336,2,0.00820509,9.694867,3.492924, 0.5642338
337,2,0.00820509,9.694867,3.492924, 0.5642338
338,2,0.00820509,9.694867,3.492924, 0.5642338
339,2,0.00820509,9.694867,3.492924, 0.5642338
340,2,0.00820509,9.694867,3.492924, 0.5642338
341,2,0.00820509,9.694867,3.492924, 0.5642338
342,2,0.00820509,9.694867,3.492924, 0.5642338
343,2,0.00820509,9.694867,3.492924, 0.5642338
344,2,0.00820509,9.694867,3.492924, 0.5642338
345,2,0.00820509,9.694867,3.492924, 0.5642338
346,2,0.00820509,9.694867,3.492924, 0.5642338
347,2,0.00820509,9.694867,3.492924, 0.5642338
348,2,0.00820509,9.694867,3.492924, 0.5642338
349,2,0.00820509,9.694867,3.492924, 0.5642338
350,2,0.00820509,9.694867,3.492924, 0.5642338
351,2,0.00820509,9.694867,3.492924, 0.5642338
352,2,0.00820509,9.694867,3.492924, 0.5642338
353,2,0.00820509,9.694867,3.492924, 0.5642338
354,2,0.00820509,9.694867,3.492924, 0.5642338
355,2,0.00820509,9.694867,3.492924, 0.5642338
356,2,0.00820509,9.694867,3.492924, 0.5642338
357,2,0.00820509,9.694867,3.492924, 0.5642338
358,2,0.00820509,9.694867,3.492924, 0.5642338
359,2,0.00820509,9.694867,3.492924, 0.5642338
360,2,0.00820509,9.694867,3.492924, 0.5642338
361,2,0.00820509,9.694867,3.492924, 0.5642338
362,2,0.00820509,9.694867,3.492924, 0.5642338
363,2,0.00820509,9.694867,3.492924, 0.5642338
364,2,0.00820509,9.694867,3.492924, 0.5642338
365,2,0.00820509,9.694867,3.492924, 0.5642338
366,2,0.00820509,9.694867,3.492924, 0.5642338
367,2,0.00820509,9.694867,3.492924, 0.5642338
368,2,0.00820509,9.694867,3.492924, 0.5642338
369,2,0.00820509,9.694867,3.492924, 0.5642338
370,2,0.00820509,9.694867,3.492924, 0.5642338
371,2,0.00820509,9.694867,3.492924, 0.5642338
372,2,0.00820509,9.694867,3.492924, 0.5642338
373,2,0.00820509,9.694867,3.492924, 0.5642338
374,2,0.00820509,9.694867,3.492924, 0.5642338
375,2,0.00820509,9.694867,3.492924, 0.5642338
376,2,0.00820509,9.694867,3.492924, 0.5642338
377,2,0.00820509,9.694867,3.492924, 0.5642338
378,2,0.00820509,9.694867,3.492924, 0.5642338
379,2,0.00820509,9.694867,3.492924, 0.5642338
380,2,0.00820509,9.694867,3.492924, 0.5642338
381,2,0.00820509,9.694867,3.492924, 0.5642338
382,2,0.00820509,9.694867,3.492924, 0.5642338
383,2,0.00820509,9.694867,3.492924, 0.5642338
384,2,0.00820509,9.694867,3.492924, 0.5642338
385,2,0.00820509,9.694867,3.492924, 0.5642338
386,2,0.00820509,9.694867,3.492924, 0.5642338
387,2,0.00820509,9.694867,3.492924, 0.5642338
388,2,0.00820509,9.694867,3.492924, 0.5642338
389,2,0.00820509,9.694867,3.492924, 0.5642338
390,2,0.00820509,9.694867,3.492924, 0.5642338
391,2,0.00820509,9.694867,3.492924, 0.5642338
392,2,0.00820509,9.694867,3.492924, 0.5642338
393,2,0.00820509,9.694867,3.492924, 0.5642338
394,2,0.00820509,9.694867,3.492924, 0.5642338
395,2,0.00820509,9.694867,3.492924, 0.5642338
396,2,0.00820509,9.694867,3.492924, 0.5642338
397,2,0.00820509,9.694867,3.492924, 0.5642338
398,2,0.00820509,9.694867,3.492924, 0.5642338
399,2,0.00820509,9.694867,3.492924, 0.5642338
400,2,0.00820509,9.694867,3.492924, 0.5642338
401,2,0.00820509,9.694867,3.492924, 0.5642338
402,2,0.00820509,9.694867,3.492924, 0.5642338
403,2,0.00820509,9.694867,3.492924, 0.5642338
404,2,0.00820509,9.694867,3.492924, 0.5642338
405,2,0.00820509,9.694867,3.492924, 0.5642338
406,2,0.00820509,9.694867,3.492924, 0.5642338
407,2,0.00820509,9.694867,3.492924, 0.5642338
408,2,0.00820509,9.694867,3.492924, 0.5642338
409,2,0.00820509,9.694867,3.492924, 0.5642338
410,2,0.00820509,9.694867,3.492924, 0.5642338
411,2,0.00820509,9.694867,3.492924, 0.5642338
412,2,0.00820509,9.694867,3.492924, 0.5642338
413,2,0.00820509,9.694867,3.492924, 0.5642338
414,2,0.00820509,9.694867,3.492924, 0.5642338
415,2,0.00820509,9.694867,3.492924, 0.5642338
416,2,0.00820509,9.694867,3.492924, 0.5642338
417,2,0.00820509,9.694867,3.492924, 0.5642338
418,2,0.00820509,9.694867,3.492924, 0.5642338
419,2,0.00820509,9.694867,3.492924, 0.5642338
420,2,0.00820509,9.694867,3.492924, 0.5642338
421,2,0.00820509,9.694867,3.492924, 0.5642338
422,2,0.00820509,9.694867,3.492924, 0.5642338
423,2,0.00820509,9.694867,3.492924, 0.5642338
424,2,0.00820509,9.694867,3.492924, 0.5642338
425,2,0.00820509,9.694867,3.492924, 0.5642338
426,2,0.00820509,9.694867,3.492924, 0.5642338
427,2,0.00820509,9.694867,3.492924, 0.5642338
428,2,0.00820509,9.694867,3.492924, 0.5642338
429,2,0.00820509,9.694867,3.492924, 0.5642338
430,2,0.00820509,9.694867,3.492924, 0.5642338
431,2,0.00820509,9.694867,3.492924, 0.5642338
432,2,0.00820509,9.694867,3.492924, 0.5642338
433,2,0.00820509,9.694867,3.492924, 0.5642338
434,2,0.00820509,9.694867,3.492924, 0.5642338
435,2,0.00820509,9.694867,3.492924, 0.5642338
436,2,0.00820509,9.694867,3.492924, 0.5642338
437,2,0.00820509,9.694867,3.492924, 0.5642338
438,2,0.00820509,9.694867,3.492924, 0.5642338
439,2,0.00820509,9.694867,3.492924, 0.5642338
440,2,0.00820509,9.694867,3.492924, 0.5642338
441,2,0.00820509,9.694867,3.492924, 0.5642338
442,2,0.00820509,9.694867,3.492924, 0.5642338
443,2,0.00820509,9.694867,3.492924, 0.5642338
444,2,0.00820509,9.694867,3.492924, 0.5642338
445,2,0.00820509,9.694867,3.492924, 0.5642338
446,2,0.00820509,9.694867,3.492924, 0.5642338
447,2,0.00820509,9.694867,3.492924, 0.5642338
448,2,0.00820509,9.694867,3.492924, 0.5642338
449,2,0.00820509,9.694867,3.492924, 0.5642338
450,2,0.00820509,9.694867,3.492924, 0.5642338
451,2,0.00820509,9.694867,3.492924, 0.5642338
452,2,0.00820509,9.694867,3.492924, 0.5642338
453,2,0.00820509,9.694867,3.492924, 0.5642338
454,2,0.00820509,9.694867,3.492924, 0.5642338
455,2,0.00820509,9.694867,3.492924, 0.5642338
456,2,0.00820509,9.694867,3.492924, 0.5642338
457,2,0.00820509,9.694867,3.492924, 0.5642338
458,2,0.00820509,9.694867,3.492924, 0.5642338
459,2,0.00820509,9.694867,3.492924, 0.5642338
460,2,0.00820509,9.694867,3.492924, 0.5642338
461,2,0.00820509,9.694867,3.492924, 0.5642338
462,2,0.00820509,9.694867,3.492924, 0.5642338
463,2,0.00820509,9.694867,3.492924, 0.5642338
464,2,0.00820509,9.694867,3.492924, 0.5642338
465,2,0.00820509,9.694867,3.492924, 0.5642338
466,2,0.00820509,9.694867,3.492924, 0.5642338
467,2,0.00820509,9.694867,3.492924, 0.5642338
468,2,0.00820509,9.694867,3.492924, 0.5642338
469,2,0.00820509,9.694867,3.492924, 0.5642338
470,2,0.00820509,9.694867,3.492924, 0.5642338
471,2,0.00820509,9.694867,3.492924, 0.5642338
472,2,0.00820509,9.694867,3.492924, 0.5642338
473,2,0.00820509,9.694867,3.492924, 0.5642338
474,2,0.00820509,9.694867,3.492924, 0.5642338
475,2,0.00820509,9.694867,3.492924, 0.5642338
476,2,0.00820509,9.694867,3.492924, 0.5642338
477,2,0.00820509,9.694867,3.492924, 0.5642338
478,2,0.00820509,9.694867,3.492924, 0.5642338
479,2,0.00820509,9.694867,3.492924, 0.5642338
480,2,0.00820509,9.694867,3.492924, 0.5642338
481,2,0.00820509,9.694867,3.492924, 0.5642338
482,2,0.00820509,9.694867,3.492924, 0.5642338
483,2,0.00820509,9.694867,3.492924, 0.5642338
484,2,0.00820509,9.694867,3.492924, 0.5642338
485,2,0.00820509,9.694867,3.492924, 0.5642338
486,2,0.00820509,9.694867,3.492924, 0.5642338
487,2,0.00820509,9.694867,3.492924, 0.5642338
488,2,0.00820509,9.694867,3.492924, 0.5642338
489,2,0.00820509,9.694867,3.492924, 0.5642338
490,2,0.00820509,9.694867,3.492924, 0.5642338
491,2,0.00820509,9.694867,3.492924, 0.5642338
492,2,0.00820509,9.694867,3.492924, 0.5642338
493,2,0.00820509,9.694867,3.492924, 0.5642338
494,2,0.00820509,9.694867,3.492924, 0.5642338
495,2,0.00820509,9.694867,3.492924, 0.5642338
496,2,0.00820509,9.694867,3.492924, 0.5642338
497,2,0.00820509,9.694867,3.492924, 0.5642338
498,2,0.00820509,9.694867,3.492924, 0.5642338
499,2,0.00820509,9.694867,3.492924, 0.5642338
500,2,0.00820509,9.694867,3.492924, 0.5642338
501,2,0.00820509,9.694867,3.492924, 0.5642338
502,2,0.00820509,9.694867,3.492924, 0.5642338
503,2,0.00820509,9.694867,3.492924, 0.5642338
504,2,0.00820509,9.694867,3.492924, 0.5642338
505,2,0.00820509,9.694867,3.492924, 0.5642338
506,2,0.00820509,9.694867,3.492924, 0.5642338
507,2,0.00820509,9.694867,3.492924, 0.5642338
508,2,0.00820509,9.694867,3.492924, 0.5642338
509,2,0.00820509,9.694867,3.492924, 0.5642338
510,2,0.00820509,9.694867,3.492924, 0.5642338
511,2,0.00820509,9.694867,3.492924, 0.5642338
512,2,0.00820509,9.694867,3.492924, 0.5642338
513,2,0.00820509,9.694867,3.492924, 0.5642338
514,2,0.00820509,9.694867,3.492924, 0.5642338
515,2,0.00820509,9.694867,3.492924, 0.5642338
516,2,0.00820509,9.694867,3.492924, 0.5642338
