Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
53,2,0.01359004,9.063322,3.335819, 0.5169422
54,2,0.01359004,9.063322,3.335819, 0.5169422
55,2,0.01359004,9.063322,3.335819, 0.5169422
56,2,0.01359004,9.063322,3.335819, 0.5169422
57,2,0.01359004,9.063322,3.335819, 0.5169422
58,2,0.01359004,9.063322,3.335819, 0.5169422
59,2,0.01359004,9.063322,3.335819, 0.5169422
60,2,0.01359004,9.063322,3.335819, 0.5169422
61,2,0.01359004,9.063322,3.335819, 0.5169422
62,2,0.01359004,9.063322,3.335819, 0.5169422
63,2,0.01359004,9.063322,3.335819, 0.5169422
64,2,0.01359004,9.063322,3.335819, 0.5169422
65,2,0.01359004,9.063322,3.335819, 0.5169422
66,2,0.01359004,9.063322,3.335819, 0.5169422
67,2,0.01359004,9.063322,3.335819, 0.5169422
68,2,0.01359004,9.063322,3.335819, 0.5169422
69,2,0.01359004,9.063322,3.335819, 0.5169422
70,2,0.01359004,9.063322,3.335819, 0.5169422
71,2,0.01359004,9.063322,3.335819, 0.5169422
72,2,0.01359004,9.063322,3.335819, 0.5169422
73,2,0.01359004,9.063322,3.335819, 0.5169422
74,2,0.01359004,9.063322,3.335819, 0.5169422
75,2,0.01359004,9.063322,3.335819, 0.5169422
76,2,0.01359004,9.063322,3.335819, 0.5169422
77,2,0.01359004,9.063322,3.335819, 0.5169422
78,2,0.01359004,9.063322,3.335819, 0.5169422
79,2,0.01359004,9.063322,3.335819, 0.5169422
80,2,0.01359004,9.063322,3.335819, 0.5169422
81,2,0.01359004,9.063322,3.335819, 0.5169422
82,2,0.01359004,9.063322,3.335819, 0.5169422
83,2,0.01359004,9.063322,3.335819, 0.5169422
84,2,0.01359004,9.063322,3.335819, 0.5169422
85,2,0.01359004,9.063322,3.335819, 0.5169422
86,2,0.01359004,9.063322,3.335819, 0.5169422
87,2,0.01359004,9.063322,3.335819, 0.5169422
88,2,0.01359004,9.063322,3.335819, 0.5169422
89,2,0.01359004,9.063322,3.335819, 0.5169422
90,2,0.01359004,9.063322,3.335819, 0.5169422
91,2,0.01359004,9.063322,3.335819, 0.5169422
92,2,0.01359004,9.063322,3.335819, 0.5169422
93,2,0.01359004,9.063322,3.335819, 0.5169422
94,2,0.01359004,9.063322,3.335819, 0.5169422
95,2,0.01359004,9.063322,3.335819, 0.5169422
96,2,0.01359004,9.063322,3.335819, 0.5169422
97,2,0.01359004,9.063322,3.335819, 0.5169422
98,2,0.01359004,9.063322,3.335819, 0.5169422
99,2,0.01359004,9.063322,3.335819, 0.5169422
100,2,0.01359004,9.063322,3.335819, 0.5169422
101,2,0.01359004,9.063322,3.335819, 0.5169422
102,2,0.01359004,9.063322,3.335819, 0.5169422
103,2,0.01359004,9.063322,3.335819, 0.5169422
104,2,0.01359004,9.063322,3.335819, 0.5169422
105,2,0.01359004,9.063322,3.335819, 0.5169422
106,2,0.01359004,9.063322,3.335819, 0.5169422
107,2,0.01359004,9.063322,3.335819, 0.5169422
108,2,0.01359004,9.063322,3.335819, 0.5169422
109,2,0.01359004,9.063322,3.335819, 0.5169422
110,2,0.01359004,9.063322,3.335819, 0.5169422
111,2,0.01359004,9.063322,3.335819, 0.5169422
112,2,0.01359004,9.063322,3.335819, 0.5169422
113,2,0.01359004,9.063322,3.335819, 0.5169422
114,2,0.01359004,9.063322,3.335819, 0.5169422
115,2,0.01359004,9.063322,3.335819, 0.5169422
116,2,0.01359004,9.063322,3.335819, 0.5169422
117,2,0.01359004,9.063322,3.335819, 0.5169422
118,2,0.01359004,9.063322,3.335819, 0.5169422
119,2,0.01359004,9.063322,3.335819, 0.5169422
120,2,0.01359004,9.063322,3.335819, 0.5169422
121,2,0.01359004,9.063322,3.335819, 0.5169422
122,2,0.01359004,9.063322,3.335819, 0.5169422
123,2,0.01359004,9.063322,3.335819, 0.5169422
124,2,0.01359004,9.063322,3.335819, 0.5169422
125,2,0.01359004,9.063322,3.335819, 0.5169422
126,2,0.01359004,9.063322,3.335819, 0.5169422
127,2,0.01359004,9.063322,3.335819, 0.5169422
128,2,0.01359004,9.063322,3.335819, 0.5169422
129,2,0.01359004,9.063322,3.335819, 0.5169422
130,2,0.01359004,9.063322,3.335819, 0.5169422
131,2,0.01359004,9.063322,3.335819, 0.5169422
132,2,0.01359004,9.063322,3.335819, 0.5169422
133,2,0.01359004,9.063322,3.335819, 0.5169422
134,2,0.01359004,9.063322,3.335819, 0.5169422
135,2,0.01359004,9.063322,3.335819, 0.5169422
136,2,0.01359004,9.063322,3.335819, 0.5169422
137,2,0.01359004,9.063322,3.335819, 0.5169422
138,2,0.01359004,9.063322,3.335819, 0.5169422
139,2,0.01359004,9.063322,3.335819, 0.5169422
140,2,0.01359004,9.063322,3.335819, 0.5169422
141,2,0.01359004,9.063322,3.335819, 0.5169422
142,2,0.01359004,9.063322,3.335819, 0.5169422
143,2,0.01359004,9.063322,3.335819, 0.5169422
144,2,0.01359004,9.063322,3.335819, 0.5169422
145,2,0.01359004,9.063322,3.335819, 0.5169422
146,2,0.01359004,9.063322,3.335819, 0.5169422
147,2,0.01359004,9.063322,3.335819, 0.5169422
148,2,0.01359004,9.063322,3.335819, 0.5169422
149,2,0.01359004,9.063322,3.335819, 0.5169422
150,2,0.01359004,9.063322,3.335819, 0.5169422
151,2,0.01359004,9.063322,3.335819, 0.5169422
152,2,0.01359004,9.063322,3.335819, 0.5169422
153,2,0.01359004,9.063322,3.335819, 0.5169422
154,2,0.01359004,9.063322,3.335819, 0.5169422
155,2,0.01359004,9.063322,3.335819, 0.5169422
156,2,0.01359004,9.063322,3.335819, 0.5169422
157,2,0.01359004,9.063322,3.335819, 0.5169422
158,2,0.01359004,9.063322,3.335819, 0.5169422
159,2,0.01359004,9.063322,3.335819, 0.5169422
160,2,0.01359004,9.063322,3.335819, 0.5169422
161,2,0.01359004,9.063322,3.335819, 0.5169422
162,2,0.01359004,9.063322,3.335819, 0.5169422
163,2,0.01359004,9.063322,3.335819, 0.5169422
164,2,0.01359004,9.063322,3.335819, 0.5169422
165,2,0.01359004,9.063322,3.335819, 0.5169422
166,2,0.01359004,9.063322,3.335819, 0.5169422
167,2,0.01359004,9.063322,3.335819, 0.5169422
168,2,0.01359004,9.063322,3.335819, 0.5169422
169,2,0.01359004,9.063322,3.335819, 0.5169422
170,2,0.01359004,9.063322,3.335819, 0.5169422
171,2,0.01359004,9.063322,3.335819, 0.5169422
172,2,0.01359004,9.063322,3.335819, 0.5169422
173,2,0.01359004,9.063322,3.335819, 0.5169422
174,2,0.01359004,9.063322,3.335819, 0.5169422
175,2,0.01359004,9.063322,3.335819, 0.5169422
176,2,0.01359004,9.063322,3.335819, 0.5169422
177,2,0.01359004,9.063322,3.335819, 0.5169422
178,2,0.01359004,9.063322,3.335819, 0.5169422
179,2,0.01359004,9.063322,3.335819, 0.5169422
180,2,0.01359004,9.063322,3.335819, 0.5169422
181,2,0.01359004,9.063322,3.335819, 0.5169422
182,2,0.01359004,9.063322,3.335819, 0.5169422
183,2,0.01359004,9.063322,3.335819, 0.5169422
184,2,0.01359004,9.063322,3.335819, 0.5169422
185,2,0.01359004,9.063322,3.335819, 0.5169422
186,2,0.01359004,9.063322,3.335819, 0.5169422
187,2,0.01359004,9.063322,3.335819, 0.5169422
188,2,0.01359004,9.063322,3.335819, 0.5169422
189,2,0.01359004,9.063322,3.335819, 0.5169422
190,2,0.01359004,9.063322,3.335819, 0.5169422
191,2,0.01359004,9.063322,3.335819, 0.5169422
192,2,0.01359004,9.063322,3.335819, 0.5169422
193,2,0.01359004,9.063322,3.335819, 0.5169422
194,2,0.01359004,9.063322,3.335819, 0.5169422
195,2,0.01359004,9.063322,3.335819, 0.5169422
196,2,0.01359004,9.063322,3.335819, 0.5169422
197,2,0.01359004,9.063322,3.335819, 0.5169422
198,2,0.01359004,9.063322,3.335819, 0.5169422
199,2,0.01359004,9.063322,3.335819, 0.5169422
200,2,0.01359004,9.063322,3.335819, 0.5169422
201,2,0.01359004,9.063322,3.335819, 0.5169422
202,2,0.01359004,9.063322,3.335819, 0.5169422
203,2,0.01359004,9.063322,3.335819, 0.5169422
204,2,0.01359004,9.063322,3.335819, 0.5169422
205,2,0.01359004,9.063322,3.335819, 0.5169422
206,2,0.01359004,9.063322,3.335819, 0.5169422
207,2,0.01359004,9.063322,3.335819, 0.5169422
208,2,0.01359004,9.063322,3.335819, 0.5169422
209,2,0.01359004,9.063322,3.335819, 0.5169422
210,2,0.01359004,9.063322,3.335819, 0.5169422
211,2,0.01359004,9.063322,3.335819, 0.5169422
212,2,0.01359004,9.063322,3.335819, 0.5169422
213,2,0.01359004,9.063322,3.335819, 0.5169422
214,2,0.01359004,9.063322,3.335819, 0.5169422
215,2,0.01359004,9.063322,3.335819, 0.5169422
216,2,0.01359004,9.063322,3.335819, 0.5169422
217,2,0.01359004,9.063322,3.335819, 0.5169422
218,2,0.01359004,9.063322,3.335819, 0.5169422
219,2,0.01359004,9.063322,3.335819, 0.5169422
220,2,0.01359004,9.063322,3.335819, 0.5169422
221,2,0.01359004,9.063322,3.335819, 0.5169422
222,2,0.01359004,9.063322,3.335819, 0.5169422
223,2,0.01359004,9.063322,3.335819, 0.5169422
224,2,0.01359004,9.063322,3.335819, 0.5169422
225,2,0.01359004,9.063322,3.335819, 0.5169422
226,2,0.01359004,9.063322,3.335819, 0.5169422
227,2,0.01359004,9.063322,3.335819, 0.5169422
228,2,0.01359004,9.063322,3.335819, 0.5169422
229,2,0.01359004,9.063322,3.335819, 0.5169422
230,2,0.01359004,9.063322,3.335819, 0.5169422
231,2,0.01359004,9.063322,3.335819, 0.5169422
232,2,0.01359004,9.063322,3.335819, 0.5169422
233,2,0.01359004,9.063322,3.335819, 0.5169422
234,2,0.01359004,9.063322,3.335819, 0.5169422
235,2,0.01359004,9.063322,3.335819, 0.5169422
236,2,0.01359004,9.063322,3.335819, 0.5169422
237,2,0.01359004,9.063322,3.335819, 0.5169422
238,2,0.01359004,9.063322,3.335819, 0.5169422
239,2,0.01359004,9.063322,3.335819, 0.5169422
240,2,0.01359004,9.063322,3.335819, 0.5169422
241,2,0.01359004,9.063322,3.335819, 0.5169422
242,2,0.01359004,9.063322,3.335819, 0.5169422
243,2,0.01359004,9.063322,3.335819, 0.5169422
244,2,0.01359004,9.063322,3.335819, 0.5169422
245,2,0.01359004,9.063322,3.335819, 0.5169422
246,2,0.01359004,9.063322,3.335819, 0.5169422
247,2,0.01359004,9.063322,3.335819, 0.5169422
248,2,0.01359004,9.063322,3.335819, 0.5169422
249,2,0.01359004,9.063322,3.335819, 0.5169422
250,2,0.01359004,9.063322,3.335819, 0.5169422
251,2,0.01359004,9.063322,3.335819, 0.5169422
252,2,0.01359004,9.063322,3.335819, 0.5169422
253,2,0.01359004,9.063322,3.335819, 0.5169422
254,2,0.01359004,9.063322,3.335819, 0.5169422
255,2,0.01359004,9.063322,3.335819, 0.5169422
256,2,0.01359004,9.063322,3.335819, 0.5169422
257,2,0.01359004,9.063322,3.335819, 0.5169422
258,2,0.01359004,9.063322,3.335819, 0.5169422
259,2,0.01359004,9.063322,3.335819, 0.5169422
260,2,0.01359004,9.063322,3.335819, 0.5169422
261,2,0.01359004,9.063322,3.335819, 0.5169422
262,2,0.01359004,9.063322,3.335819, 0.5169422
263,2,0.01359004,9.063322,3.335819, 0.5169422
264,2,0.01359004,9.063322,3.335819, 0.5169422
265,2,0.01359004,9.063322,3.335819, 0.5169422
266,2,0.01359004,9.063322,3.335819, 0.5169422
267,2,0.01359004,9.063322,3.335819, 0.5169422
268,2,0.01359004,9.063322,3.335819, 0.5169422
269,2,0.01359004,9.063322,3.335819, 0.5169422
270,2,0.01359004,9.063322,3.335819, 0.5169422
271,2,0.01359004,9.063322,3.335819, 0.5169422
272,2,0.01359004,9.063322,3.335819, 0.5169422
273,2,0.01359004,9.063322,3.335819, 0.5169422
274,2,0.01359004,9.063322,3.335819, 0.5169422
275,2,0.01359004,9.063322,3.335819, 0.5169422
276,2,0.01359004,9.063322,3.335819, 0.5169422
277,2,0.01359004,9.063322,3.335819, 0.5169422
278,2,0.01359004,9.063322,3.335819, 0.5169422
279,2,0.01359004,9.063322,3.335819, 0.5169422
280,2,0.01359004,9.063322,3.335819, 0.5169422
281,2,0.01359004,9.063322,3.335819, 0.5169422
282,2,0.01359004,9.063322,3.335819, 0.5169422
283,2,0.01359004,9.063322,3.335819, 0.5169422
284,2,0.01359004,9.063322,3.335819, 0.5169422
285,2,0.01359004,9.063322,3.335819, 0.5169422
286,2,0.01359004,9.063322,3.335819, 0.5169422
287,2,0.01359004,9.063322,3.335819, 0.5169422
288,2,0.01359004,9.063322,3.335819, 0.5169422
289,2,0.01359004,9.063322,3.335819, 0.5169422
290,2,0.01359004,9.063322,3.335819, 0.5169422
291,2,0.01359004,9.063322,3.335819, 0.5169422
292,2,0.01359004,9.063322,3.335819, 0.5169422
293,2,0.01359004,9.063322,3.335819, 0.5169422
294,2,0.01359004,9.063322,3.335819, 0.5169422
295,2,0.01359004,9.063322,3.335819, 0.5169422
296,2,0.01359004,9.063322,3.335819, 0.5169422
297,2,0.01359004,9.063322,3.335819, 0.5169422
298,2,0.01359004,9.063322,3.335819, 0.5169422
299,2,0.01359004,9.063322,3.335819, 0.5169422
300,2,0.01359004,9.063322,3.335819, 0.5169422
301,2,0.01359004,9.063322,3.335819, 0.5169422
302,2,0.01359004,9.063322,3.335819, 0.5169422
303,2,0.01359004,9.063322,3.335819, 0.5169422
304,2,0.01359004,9.063322,3.335819, 0.5169422
305,2,0.01359004,9.063322,3.335819, 0.5169422
306,2,0.01359004,9.063322,3.335819, 0.5169422
307,2,0.01359004,9.063322,3.335819, 0.5169422
308,2,0.01359004,9.063322,3.335819, 0.5169422
309,2,0.01359004,9.063322,3.335819, 0.5169422
310,2,0.01359004,9.063322,3.335819, 0.5169422
311,2,0.01359004,9.063322,3.335819, 0.5169422
312,2,0.01359004,9.063322,3.335819, 0.5169422
313,2,0.01359004,9.063322,3.335819, 0.5169422
314,2,0.01359004,9.063322,3.335819, 0.5169422
315,2,0.01359004,9.063322,3.335819, 0.5169422
316,2,0.01359004,9.063322,3.335819, 0.5169422
317,2,0.01359004,9.063322,3.335819, 0.5169422
318,2,0.01359004,9.063322,3.335819, 0.5169422
319,2,0.01359004,9.063322,3.335819, 0.5169422
320,2,0.01359004,9.063322,3.335819, 0.5169422
321,2,0.01359004,9.063322,3.335819, 0.5169422
322,2,0.01359004,9.063322,3.335819, 0.5169422
323,2,0.01359004,9.063322,3.335819, 0.5169422
324,2,0.01359004,9.063322,3.335819, 0.5169422
325,2,0.01359004,9.063322,3.335819, 0.5169422
326,2,0.01359004,9.063322,3.335819, 0.5169422
327,2,0.01359004,9.063322,3.335819, 0.5169422
328,2,0.01359004,9.063322,3.335819, 0.5169422
329,2,0.01359004,9.063322,3.335819, 0.5169422
330,2,0.01359004,9.063322,3.335819, 0.5169422
331,2,0.01359004,9.063322,3.335819, 0.5169422
332,2,0.01359004,9.063322,3.335819, 0.5169422
333,2,0.01359004,9.063322,3.335819, 0.5169422
334,2,0.01359004,9.063322,3.335819, 0.5169422
335,2,0.01359004,9.063322,3.335819, 0.5169422
336,2,0.01359004,9.063322,3.335819, 0.5169422
337,2,0.01359004,9.063322,3.335819, 0.5169422
338,2,0.01359004,9.063322,3.335819, 0.5169422
339,2,0.01359004,9.063322,3.335819, 0.5169422
340,2,0.01359004,9.063322,3.335819, 0.5169422
341,2,0.01359004,9.063322,3.335819, 0.5169422
342,2,0.01359004,9.063322,3.335819, 0.5169422
343,2,0.01359004,9.063322,3.335819, 0.5169422
344,2,0.01359004,9.063322,3.335819, 0.5169422
345,2,0.01359004,9.063322,3.335819, 0.5169422
346,2,0.01359004,9.063322,3.335819, 0.5169422
347,2,0.01359004,9.063322,3.335819, 0.5169422
348,2,0.01359004,9.063322,3.335819, 0.5169422
349,2,0.01359004,9.063322,3.335819, 0.5169422
350,2,0.01359004,9.063322,3.335819, 0.5169422
351,2,0.01359004,9.063322,3.335819, 0.5169422
352,2,0.01359004,9.063322,3.335819, 0.5169422
353,2,0.01359004,9.063322,3.335819, 0.5169422
354,2,0.01359004,9.063322,3.335819, 0.5169422
355,2,0.01359004,9.063322,3.335819, 0.5169422
356,2,0.01359004,9.063322,3.335819, 0.5169422
357,2,0.01359004,9.063322,3.335819, 0.5169422
358,2,0.01359004,9.063322,3.335819, 0.5169422
359,2,0.01359004,9.063322,3.335819, 0.5169422
360,2,0.01359004,9.063322,3.335819, 0.5169422
361,2,0.01359004,9.063322,3.335819, 0.5169422
362,2,0.01359004,9.063322,3.335819, 0.5169422
363,2,0.01359004,9.063322,3.335819, 0.5169422
364,2,0.01359004,9.063322,3.335819, 0.5169422
365,2,0.01359004,9.063322,3.335819, 0.5169422
366,2,0.01359004,9.063322,3.335819, 0.5169422
367,2,0.01359004,9.063322,3.335819, 0.5169422
368,2,0.01359004,9.063322,3.335819, 0.5169422
369,2,0.01359004,9.063322,3.335819, 0.5169422
370,2,0.01359004,9.063322,3.335819, 0.5169422
371,2,0.01359004,9.063322,3.335819, 0.5169422
372,2,0.01359004,9.063322,3.335819, 0.5169422
373,2,0.01359004,9.063322,3.335819, 0.5169422
374,2,0.01359004,9.063322,3.335819, 0.5169422
375,2,0.01359004,9.063322,3.335819, 0.5169422
376,2,0.01359004,9.063322,3.335819, 0.5169422
377,2,0.01359004,9.063322,3.335819, 0.5169422
378,2,0.01359004,9.063322,3.335819, 0.5169422
379,2,0.01359004,9.063322,3.335819, 0.5169422
380,2,0.01359004,9.063322,3.335819, 0.5169422
381,2,0.01359004,9.063322,3.335819, 0.5169422
382,2,0.01359004,9.063322,3.335819, 0.5169422
383,2,0.01359004,9.063322,3.335819, 0.5169422
384,2,0.01359004,9.063322,3.335819, 0.5169422
385,2,0.01359004,9.063322,3.335819, 0.5169422
386,2,0.01359004,9.063322,3.335819, 0.5169422
387,2,0.01359004,9.063322,3.335819, 0.5169422
388,2,0.01359004,9.063322,3.335819, 0.5169422
389,2,0.01359004,9.063322,3.335819, 0.5169422
390,2,0.01359004,9.063322,3.335819, 0.5169422
391,2,0.01359004,9.063322,3.335819, 0.5169422
392,2,0.01359004,9.063322,3.335819, 0.5169422
393,2,0.01359004,9.063322,3.335819, 0.5169422
394,2,0.01359004,9.063322,3.335819, 0.5169422
395,2,0.01359004,9.063322,3.335819, 0.5169422
396,2,0.01359004,9.063322,3.335819, 0.5169422
397,2,0.01359004,9.063322,3.335819, 0.5169422
398,2,0.01359004,9.063322,3.335819, 0.5169422
399,2,0.01359004,9.063322,3.335819, 0.5169422
400,2,0.01359004,9.063322,3.335819, 0.5169422
401,2,0.01359004,9.063322,3.335819, 0.5169422
402,2,0.01359004,9.063322,3.335819, 0.5169422
403,2,0.01359004,9.063322,3.335819, 0.5169422
404,2,0.01359004,9.063322,3.335819, 0.5169422
405,2,0.01359004,9.063322,3.335819, 0.5169422
406,2,0.01359004,9.063322,3.335819, 0.5169422
407,2,0.01359004,9.063322,3.335819, 0.5169422
408,2,0.01359004,9.063322,3.335819, 0.5169422
409,2,0.01359004,9.063322,3.335819, 0.5169422
410,2,0.01359004,9.063322,3.335819, 0.5169422
411,2,0.01359004,9.063322,3.335819, 0.5169422
412,2,0.01359004,9.063322,3.335819, 0.5169422
413,2,0.01359004,9.063322,3.335819, 0.5169422
414,2,0.01359004,9.063322,3.335819, 0.5169422
415,2,0.01359004,9.063322,3.335819, 0.5169422
416,2,0.01359004,9.063322,3.335819, 0.5169422
417,2,0.01359004,9.063322,3.335819, 0.5169422
418,2,0.01359004,9.063322,3.335819, 0.5169422
419,2,0.01359004,9.063322,3.335819, 0.5169422
420,2,0.01359004,9.063322,3.335819, 0.5169422
421,2,0.01359004,9.063322,3.335819, 0.5169422
422,2,0.01359004,9.063322,3.335819, 0.5169422
423,2,0.01359004,9.063322,3.335819, 0.5169422
424,2,0.01359004,9.063322,3.335819, 0.5169422
425,2,0.01359004,9.063322,3.335819, 0.5169422
426,2,0.01359004,9.063322,3.335819, 0.5169422
427,2,0.01359004,9.063322,3.335819, 0.5169422
428,2,0.01359004,9.063322,3.335819, 0.5169422
429,2,0.01359004,9.063322,3.335819, 0.5169422
430,2,0.01359004,9.063322,3.335819, 0.5169422
431,2,0.01359004,9.063322,3.335819, 0.5169422
432,2,0.01359004,9.063322,3.335819, 0.5169422
433,2,0.01359004,9.063322,3.335819, 0.5169422
434,2,0.01359004,9.063322,3.335819, 0.5169422
435,2,0.01359004,9.063322,3.335819, 0.5169422
436,2,0.01359004,9.063322,3.335819, 0.5169422
437,2,0.01359004,9.063322,3.335819, 0.5169422
438,2,0.01359004,9.063322,3.335819, 0.5169422
439,3,0.01504899,9.321526,3.681162, 0.4879671
440,3,0.01504899,9.321526,3.681162, 0.4879671
441,3,0.01504899,9.321526,3.681162, 0.4879671
442,3,0.01504899,9.321526,3.681162, 0.4879671
443,3,0.01504899,9.321526,3.681162, 0.4879671
444,3,0.01504899,9.321526,3.681162, 0.4879671
445,3,0.01504899,9.321526,3.681162, 0.4879671
446,3,0.01504899,9.321526,3.681162, 0.4879671
447,3,0.01504899,9.321526,3.681162, 0.4879671
448,3,0.01504899,9.321526,3.681162, 0.4879671
449,3,0.01504899,9.321526,3.681162, 0.4879671
450,3,0.01504899,9.321526,3.681162, 0.4879671
451,3,0.01504899,9.321526,3.681162, 0.4879671
452,3,0.01504899,9.321526,3.681162, 0.4879671
453,3,0.01504899,9.321526,3.681162, 0.4879671
454,3,0.01504899,9.321526,3.681162, 0.4879671
455,3,0.01504899,9.321526,3.681162, 0.4879671
456,3,0.01504899,9.321526,3.681162, 0.4879671
457,3,0.01504899,9.321526,3.681162, 0.4879671
458,3,0.01504899,9.321526,3.681162, 0.4879671
459,3,0.01504899,9.321526,3.681162, 0.4879671
460,3,0.01504899,9.321526,3.681162, 0.4879671
461,3,0.01504899,9.321526,3.681162, 0.4879671
462,3,0.01504899,9.321526,3.681162, 0.4879671
463,3,0.01504899,9.321526,3.681162, 0.4879671
464,3,0.01504899,9.321526,3.681162, 0.4879671
465,3,0.01504899,9.321526,3.681162, 0.4879671
466,3,0.01504899,9.321526,3.681162, 0.4879671
467,3,0.01504899,9.321526,3.681162, 0.4879671
468,3,0.01504899,9.321526,3.681162, 0.4879671
469,3,0.01504899,9.321526,3.681162, 0.4879671
470,3,0.01504899,9.321526,3.681162, 0.4879671
471,3,0.01504899,9.321526,3.681162, 0.4879671
472,3,0.01504899,9.321526,3.681162, 0.4879671
473,3,0.01504899,9.321526,3.681162, 0.4879671
474,3,0.01504899,9.321526,3.681162, 0.4879671
475,3,0.01504899,9.321526,3.681162, 0.4879671
476,3,0.01504899,9.321526,3.681162, 0.4879671
477,3,0.01504899,9.321526,3.681162, 0.4879671
478,3,0.01504899,9.321526,3.681162, 0.4879671
479,3,0.01504899,9.321526,3.681162, 0.4879671
480,3,0.01504899,9.321526,3.681162, 0.4879671
481,3,0.01504899,9.321526,3.681162, 0.4879671
482,3,0.01504899,9.321526,3.681162, 0.4879671
483,3,0.01504899,9.321526,3.681162, 0.4879671
484,3,0.01504899,9.321526,3.681162, 0.4879671
485,3,0.01504899,9.321526,3.681162, 0.4879671
486,3,0.01504899,9.321526,3.681162, 0.4879671
487,3,0.01504899,9.321526,3.681162, 0.4879671
488,3,0.01504899,9.321526,3.681162, 0.4879671
489,3,0.01504899,9.321526,3.681162, 0.4879671
490,3,0.01504899,9.321526,3.681162, 0.4879671
491,3,0.01504899,9.321526,3.681162, 0.4879671
492,3,0.01504899,9.321526,3.681162, 0.4879671
493,3,0.01504899,9.321526,3.681162, 0.4879671
494,3,0.01504899,9.321526,3.681162, 0.4879671
495,3,0.01504899,9.321526,3.681162, 0.4879671
496,3,0.01504899,9.321526,3.681162, 0.4879671
497,3,0.01504899,9.321526,3.681162, 0.4879671
498,3,0.01504899,9.321526,3.681162, 0.4879671
499,3,0.01504899,9.321526,3.681162, 0.4879671
500,3,0.01504899,9.321526,3.681162, 0.4879671
501,3,0.01504899,9.321526,3.681162, 0.4879671
502,3,0.01504899,9.321526,3.681162, 0.4879671
503,3,0.01504899,9.321526,3.681162, 0.4879671
504,3,0.01504899,9.321526,3.681162, 0.4879671
505,3,0.01504899,9.321526,3.681162, 0.4879671
506,3,0.01504899,9.321526,3.681162, 0.4879671
507,3,0.01504899,9.321526,3.681162, 0.4879671
508,3,0.01504899,9.321526,3.681162, 0.4879671
509,3,0.01504899,9.321526,3.681162, 0.4879671
510,3,0.01504899,9.321526,3.681162, 0.4879671
511,3,0.01504899,9.321526,3.681162, 0.4879671
512,3,0.01504899,9.321526,3.681162, 0.4879671
513,3,0.01504899,9.321526,3.681162, 0.4879671
514,3,0.01504899,9.321526,3.681162, 0.4879671
515,3,0.01504899,9.321526,3.681162, 0.4879671
516,3,0.01504899,9.321526,3.681162, 0.4879671
